微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OF34HFiOM,算上今晚郑钦文对保总的横扫郑钦文把对阵意大利球员的战绩刷新到了20胜0负这就是血脉压制#郑钦文挺进半决赛#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hvcv429nrej20u01ark38.jpg,无,无,2024-11-06 21:58,荣耀X50,24,0,2
OF32OjwY8,血脉压制郑钦文6：1/6：1横扫保利尼职业生涯至今对意大利球员保持全胜晋级WTA年终总决赛半决赛#郑钦文vs保利尼# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-06 21:53,微博视频号,56,4,8
OF2P92sGi,郑钦文距离晋级WTA总决赛半决赛还差一盘#郑钦文vs保利尼# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-06 21:19,微博视频号,8,0,0
OEZdE6pFo,没想到几天过去拷打全网老公的#瑞士卷怎么分#竟然又被吵到了一个新的高度🔥大家都知道话题的起因来自一条视频👉🏻http://t.cn/A6nSon7T最近，不少人都将矛头指向了拍摄视频的博主认为是剧本是摆拍，故意引战博流量🤔毕竟先不说视频内容逆天得很假谁家会在夫妻吵架的时候拿出手机拍视频啊😂根据律师的说法，如果视频有造假那博主很可能被追究法律责任原视频于10月29日发出博主其实在视频爆火不久后就删除了视频11月3日，该博主发了一条澄清视频表示视频内容都是真的删除是因为不想给大家太多负能量11月5日，有记者通过博主所在的社区工作人员联系到了博主本人经调查，博主确实是一名全职宝妈平时喜欢用短视频记录生活目前与丈夫租房子生活，视频并非摆拍原视频拍摄于10月28日晚八点多原本只是想吃瑞士卷时拍个视频记录生活“那天我丈夫跟了很久的一个外贸订单黄了，情绪也不是很好，才说了视频中那些话。”发出视频也只是想发发牢骚但没想到会发酵那么厉害，就立马删除了视频到底是真是假还不得为知脊梁的观点是有些情节可能是编出来的但藏在下面的情感是很难演出来的就像经常有人说黄圣依和杨子是剧本你可以说夫妻俩会上这节目是剧本是想捞波讨论捞波流量但黄圣依这面对杨子这生无可恋、毫无期待已经麻木了的眼神👀凭黄的演技她演得出来吗😂黄圣依前几年还在被骂演技烂呢❗更别提节目里的另一对麦琳和李行亮哪个神仙编剧能写出麦琳这么毫无逻辑又混沌但又贴近生活的人设这大抵得夸一句中国电影未来可期了#瑞士卷事件博主否认摆拍制造对立# [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hvce2wmto8j20af0dwdhe.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvce305wr1j21jk1xv4qp.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvce32n4wgj20z31ly7i5.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvce33vwn2j20z41qywo6.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvce354ivbj20z412e7ds.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvce3682fuj20z41dhtg4.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvce36ojvgj20zk0iq0v9.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvce37wai6j20qv1hc46v.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvce38ka1dj20fp0jpjtw.jpg",无,无,2024-11-06 12:09,荣耀X50,22,1,9
OEXYRh8on,老外是真抗冻，早上只有15度，穿个短袖  原图 ,,https://wx4.sinaimg.cn/large/56df5c93gy1hvc8juopxlj22c02mmkjl.jpg,无,无,2024-11-06 09:00,iPhone 11,97,3,39
OEXdg5OCN,今天上海晴天，早晨辐射降温发威徐家汇12.8℃，郊区大部10℃上下崇明6.8℃/金山7.6℃/奉贤8.1℃/青浦8.3℃今天白天最高温度18℃上下，和昨天接近明天的天气情况和今天接近周末上海气温会探底回升本周末会出现偶有小雨的天气，雨量不大#脊梁聊天气# [查看全部图片/视频] ,,无,无,无,2024-11-06 07:02,荣耀X50,17,1,2
OESXV4izz,今天（11月5日）下午，四川成都太古里一女子突然在Tiffany门店内打砸柜台从多名网友上传的视频来看该女子多次捧起店内的盆栽打砸装满首饰的玻璃柜台一边砸一边还时不时拿出柜台里首饰佩戴💍后续闹事女子很快就被警察蜀黍带走她这么做的具体原因也还没公布只知道女子砸柜台的时候异常淡定不像精神分裂或者遇重大挫折发狂的样子全身上下的穿着也都是名牌目前网上有一种说法是女子妈妈没给她买喜欢的项链所以怄气还有一种说法是该女子前几天还在盒马砸过东西不过有一说一，Tiffany这玻璃质量也忒好了竟然砸这么久都没完全碎完😂[查看全部图片/视频] ,,无,无,无,2024-11-05 20:14,荣耀X50,28,2,13
OERS2nGnQ,去年脊梁开团的正宗五常有机稻花香2号🌾🍚买过的小伙伴都表示，一口惊艳回味无穷♾️米饭怎么好吃到这个地步？无限回购‼️五常大米每年年底上市的第一批新米都是一年中口感最好、水分最为丰富的✅终于等到2024 年新米上市啦🎉生米握在手上，粒粒白长都能闻到大米自然的醇香😍加水煮熟之后，粒粒圆润饱满🍚 吃进嘴里，粘粘糯糯，米香四溢😋越嚼味道越好，到后面还会有一丝丝甜味🤤正宗的五常大米，别说直接煲粥了脊梁煮多了，没吃完的剩饭🍚熬粥没想到也很浓稠！真的绝了👍质量稍逊的米都做不到这一点哦市面上很多外地普通的米运到五常县打个标签就冒充黑龙江五常大米脊梁也是经朋友推荐才找到这家包正宗的五常稻花香2号🌾目前新米上市有双重优惠①🈵80减5，🈵100减10，🈵300减40②2.5kg装的五常大米🍚买1份👉赠400g精品杂粮一罐；买2份👉赠1kg稻花香大米毕竟是刚需，消耗起来真的很快的现在下单🧨自己囤or送礼都划算 [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvbhmsp1kvj20hi0w4n7k.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hvbhmvr4fjg20a50cmnpf.gif,https://ww2.sinaimg.cn/large/56df5c93gy1hvbhmwbpykg20hr09z7wh.gif,https://ww1.sinaimg.cn/large/56df5c93gy1hvbhmzonn7j20j60pj7em.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvbhn1cuxqj20u010jaci.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvbhn2fwvzj20j617t4oi.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hvbhn3b5c1j20j61buk8m.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvbhmz3gf6j20n20ha79h.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hvbhn4f5pvj21qi15okjl.jpg",无,无,2024-11-05 17:26,荣耀X50,7,1,3
OER0L5sMq,大家知道这是在什么吗 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-05 15:15,微博视频号,13,3,18
OENXCbyZK,今天早晨上海徐家汇最低15.7℃国家站中崇明和金山跌破13℃今天冷空气持续渗透，上海天气晴好白天最高气温17～18℃，比昨天降温6℃明天上海大晴天，会有强烈的辐射降温上海市区最低12℃，郊区跌破10℃#脊梁聊天气#  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hvb0cr55gzj20xc153jz3.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvb0ct16hjj20xc1gzdmn.jpg",无,无,2024-11-05 07:29,荣耀X50,26,1,7
OEJbYASZW,在脊梁的再三确（催）认（促）下🏆过去两年‼️无数回头客的爆品💥糯唧唧宁波天童村水磨年糕🎫总算复团啦✌️吃过宁波天童村阿娘们的年糕其他年糕再也无法入口😔不是玩笑❌细腻弹牙，又香又糯，让人念念不忘😋宁波阿婆们的三色手作年糕绝对无法复刻从原料到工艺都是不是外面能比的❌只用最最天然的原料👉大米/水/桂花/艾草金桂和艾草都是阿娘去山里⛰️摘回来再手工一朵一朵🌸一片一片🍃挑出来的选用当地优质稻梗米，山泉水浸泡12小时⏰一点功夫都不能省才能做出这么好吃的年糕宁波天童村阿娘们的年糕真的是远近闻名附近的人慕名而来，看到年糕“抢”上就走😄所以要想吃年糕必须要趁早订购‼️特别是应季的桂花年糕🌸因为阿娘们手制的桂花原料有限⚠️去年到11月底就卖完了，太疯狂了ps：我们的年糕每每开团就爆单，阿婆们年纪大手脚慢，干活又很较真，发货勿催‼️pps：年糕原料纯天然，无任何防腐剂🧊大家收到后记得冷冻保存‼️[查看全部图片/视频] ,,无,无,无,2024-11-04 19:21,荣耀X50,70,1,24
OEJ8p16ub,叫上你的La3姐妹一起来喝B3咖啡度过一个On3的午后  原图 ,,https://wx4.sinaimg.cn/large/56df5c93gy1hvaf2tcg7zj20sv19gn1k.jpg,无,无,2024-11-04 19:12,荣耀X50,131,15,36
OEIsqD8Bj,11月3日，有网友上传了一段视频疑似是上海迪士尼疯狂动物城一老人带着孙子插队然后被后排女子咆哮怒吼#上海迪士尼疑老太带孙插队被怒吼#别的不说，这位后排女子的声量真的很猛一下子就震慑除了所有人！孩子都傻了，倒是这个老人若无其事一边说后排女子是疯狗一边带着孩子走下了车他们下车的时候，工作人员也有在指引还得是魔法打败魔法啊很多人都被这种没素质插队的人气到过所以都代入了自己，夸后排女子“吼得好”但也有人指责后排女子说什么“吓着老人孩子怎么办啊”“就插队1-2个人而已，不要这样吧”…真的是懒得喷迪士尼每天都那么多人基本上每个项目都要排队如果遇到这种没素质插队的人真的会毁了好心情[查看全部图片/视频] ,,无,无,无,2024-11-04 17:29,荣耀X50,99,5,29
OEEKQs8Z9,冷空气今天午后开始影响上海中午前后上海气温会攀升到22度上下体感和昨天接近，中午风力逐渐增大今天晚上气温下降会比较明显明天受冷空气影响上海气温低迷最高气温只有17度，比今天降温5度以上冷空气的影响将持续3天左右好消息是这几天都是多云天气🌤不下雨前几天华北雾霾比较严重这次北方的雾霾南下对上海也会有影响国标良好，国际标准轻度污染#脊梁聊天气# [组图共2张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hv9vgkd669j20xc0oidk8.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv9vpxh635j20wp1et7fw.jpg",无,无,2024-11-04 08:03,荣耀X50,28,3,9
OEzFqnYaT,这两天#瑞士卷怎么分#应该已经成为每一位老公的必考题了👨🏻🏫事情的起因其实是条相当气人的视频一位全职妈妈买了一盒瑞士卷（一种蛋糕）一盒一共8个瑞士卷👉🏻女儿吃了2个，儿子吃了2个，老公吃了2个一天家务结束，孩子们都睡着后这位妈妈想把剩下的2个瑞士卷吃了却被自己的老公一顿批评😨又说妈妈不吃饭吃零食，没给孩子树榜样又说妈妈不把蛋糕留给孩子吃一盒就三十几块的瑞士卷抬到了“自私+不爱孩子”的高度却一点也不提自己也吃了2个😅双标都不知道要藏着点越是窝囊的男人越是会去欺压自己的妻子看完这新闻+老同学黄圣依的故事后脊梁就更加坚定了这个观点↓女人在奉献自我之前一定要先对自己好一点❗[查看全部图片/视频] ,,无,无,无,2024-11-03 19:06,荣耀X50,6840,216,224
OEzknFl7U,假如没有“天才数学少女”姜萍霸屏#天才少女姜萍未获奖其老师违规被诫勉谈话# 这一届最火的应该是第26名来自我们上海华育中学的小天才邓乐言参赛时候还是初三！初中生啊！！！也是前50名得奖选手里唯一的初中生邓乐言在上海家长群中非常有名江湖人称“上海数学界言哥”据说华育中学的荣誉墙有一整面都被言哥霸屏了五年级开始各种拿数学奖项到手软参加北大夏令营第一打败数院大学生和IMO金牌据说北大早就预定，清华也准备抢人现在言哥已经在上海中学读高一了上海人都知道，华育是上海中学亲儿子上海中学又是上海高中里霸主的存在邓乐言最近又拿下全国中学生数学奥林匹克比赛唯一一个满分真的是不折不扣、如假包换的天才为啥没人质疑邓乐言？因为人家从小就天赋拉满啊小小年纪就横扫各种奖项，小有名气不否认有数学天才的存在但现在这样的网络时代数学天才以姜萍这种横空出世的方式出现就纯属扯淡 [组图共6张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hv97nffe04j20po0z4gt8.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv97nlaj34j20v90f8tfe.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv97nh8cg3j20zk0m8wwk.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv97nhv3b9j20ic0f2dkp.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv97nivnu8j20v90jo48i.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv97nkmqi8j20u21gwgvg.jpg",无,无,2024-11-03 18:14,荣耀X50,82,7,14
OEzf55hDV,前阵子爆红的“天才少女”姜萍17岁中专生在一众清华北大里杀出来了但争议一直很大“中专生能考出这种成绩？”今天（11月3日），2024阿里巴巴全球数学竞赛获奖名单公布名单显示，姜萍不在列江苏省涟水中专也发布了情况通报姜萍不是什么数学天才成绩是在老师的“帮助”下获得的还有数学专业人士出来打假1️⃣姜萍抄的数学板书低级错误百出2️⃣月考成绩83分（满分150分），但竞赛93分已经堪比清北数学系高年级本科生的中上等水平这一切矛头都指向姜萍的数学老师王润秋网友猜测只是姜萍开了账号，老师答题负责以及阿里巴巴这个竞赛的开卷制度很明显有漏洞可以钻目前网上有很多传闻说姜萍已经中专退学但怎么说，各种采访演戏就不无辜了无论是被胁迫被利诱她都已经在这出闹剧里入局当然最可恨的，还是这些大人的歹毒贪念吧 [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hv97ed7a4mj20k00jewjt.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv97eetfe1j20zj0lf173.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv97eh9glgj20qp0qo0z3.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv97ei5qj1j20hs0iydmi.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv97eixty8j210x0edwlb.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv97ek7d24j20yl0ohakc.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv97elauuyj20k50qv7cz.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv97en6svdj20e70g343f.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv97eppncmj20uz0od460.jpg",无,无,2024-11-03 18:01,荣耀X50,279,9,26
OEylxCszD,看到这样的评价，脊梁还是很欣慰的“本来只想默认好评的，但这个不得不上来评价一下。先说品质，绝对嗲，份量足，味道好，公蟹的膏好绵密，吃完手都不腥的。其次价格，本人不是当家人，不知道市场行情，但是对比山姆同类的要便宜，更何况质量还好，所以物超所值。”蛮多人说：“普通人是吃不到正宗阳澄湖大闸蟹的。”这话吧，既对，也不对其实哪怕你亲自跑到阳澄湖，跑到巴城人家拿给你的未必就是正宗阳澄湖大闸蟹🦀蟹农、饭店老板聊几句就晓得你懂不懂经看人下菜在商人那再正常不过脊梁以前是上海电视台记者我挑选阳澄湖大闸蟹蟹农的时候是认真做过功课，做过各种铺垫的去年我从6家里优中选优敲定的蟹农从养殖、筛选、发货到售后都无可挑剔收获了相当相当多的好评很多上海老饕都是交口称赞今年虽然气候异常螃蟹更难筛选但我们的蟹农发货品质依旧把控得非常好这就是我存在的价值这也是我想做的事情让粉丝们少踩坑、在我这放心买到好的时令品继续努力 [组图共3张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hv93chhpy1j20xc0x9gra.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv93cihs76j20hi0s40ys.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv93ci0iifj20xc1e4gz6.jpg",无,无,2024-11-03 15:44,荣耀X50,83,7,23
OExHC2ZUJ,秋天到了，苹果🍏开始慢慢下树啦！大家都知道脊梁对水果还是挺挑剔的但是这款绿苹果【🍏陕西高原瑞雪苹果】去年吃过后就一直念念不忘😍高甜度❗️高脆度❗️高颜值❗️吃进嘴里，松脆可口，风味浓郁👍可算等到2024年的瑞雪上市啦！瑞雪🍏是我国自主研发的拥有自主知识产权的苹果新品种💪真正的黄土高原上的国货之光✨ 拿起ta🍏就能闻到一股花果香味脆甜，爽口，香浓多汁💦口感丰富好吃到原地爆炸💥基本属于是谁吃谁都要回购的那种！脊梁今年选择开团的🍏瑞雪苹果都来自陕西咸阳永寿县海拔1200米的高原⛰️哪怕同样是产自陕西的苹果🍎高山苹果也要比平原苹果好吃一大截！更有个特点是耐储藏，久放不面不蔫根本不用怕吃不完💯大家抓紧下手现在有限时秒杀瑞雪🍏特惠活动仅需5⃣9⃣元，到手4-4.5斤 [组图共9张] 原图 ,,"https://ww2.sinaimg.cn/large/56df5c93gy1hvrnpp6ntlj20hi0s4n26.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv90lo8u6ug20qo0k0npe.gif,https://ww4.sinaimg.cn/large/56df5c93gy1hv90lpszenj20u0140kcy.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv90lz1ra8j20xc2xz1kx.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv90lr2pj8j20m80m80w5.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hvrnqi542cj20o80l6ajw.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv90lt3ettg20go09dnpi.gif,https://ww3.sinaimg.cn/large/56df5c93gy1hvrnpo97i3g20go09dqvb.gif,https://ww1.sinaimg.cn/large/56df5c93gy1hvrnqavfgaj210o1emgrq.jpg",无,无,2024-11-03 14:06,荣耀X50,15,2,17
OEveOjWU9,上海今天清晨出现大雾比较严重的是北部地区，能见度小于200米今天上海仍然是晴到多云天气气温和昨天一样，白天22～23℃，体感舒适强冷空气已经开始影响我国北方地区明天开始影响上海，将出现6～8度降温下周中期上海最高气温回落到16～17℃大家要做好防范，以免突然感冒#脊梁聊天气#  [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hv8pq4yfupj20xc21o7h0.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv8pq5uxlrj20xc21o48q.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv8pq8ge5oj20xc0oyn26.jpg",无,无,2024-11-03 07:49,荣耀X50,22,2,5
OEqLNqPOU,今天日本的雨也挺大的台风康妮的残余今天横扫了日本我在酒店一天没怎么出门#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-02 20:27,微博视频号,26,0,10
OEqB79zi3,脊梁前两天收到了5枝多头芳华百合🌸是上海种业稀有测试新品92号🌟脊梁感觉是我养过最炫目的百合之一‼️它的杆子很粗壮、分叉很优秀、花蕾也多最主要花瓣有足足五重瓣，而且层次清晰所以脊梁分成了两支、三支一束摆在公司门口，一束摆在我办公室美不胜收、芳香四溢它的花瓣层层叠叠，像绸缎一样有质感层次很好，能开出3种颜色😍粉色渐变、绿色清新、白色纯洁交替呈现，放在办公室看着就赏心悦目😀还散发着淡雅甜美的百合香😘多头芳华百合因为是超稀有的测试品所以一年上市🎉只卖5天🖐🏻脊梁开团的绿植类产品🌳一定都是经过超级严格筛选的这家是现采现发，顺丰冷链包邮打包规格很高，不会有碰伤～可以参考视频2💐3支保底12个头💐5支保底20个头喜欢百合的朋友可以闭眼冲现在随单还送可利鲜百合粉🌸[查看全部图片/视频] ,,无,无,无,2024-11-02 20:00,荣耀X50,13,1,2
OEmZu7708,黄圣依是住在热搜上了吗？烦死了，一天天的是要告诉她什么事情还要上热搜说#谁可以告诉黄圣依这件事情#  原图 ,,https://wx1.sinaimg.cn/large/56df5c93gy1hv7paugaoqj20xc21oao2.jpg,无,无,2024-11-02 10:50,荣耀X50,82,0,14
OElUhpbAc,台风康妮对上海的影响昨晚8点前后结束上海普降大暴雨，局地特大暴雨台风残余今天席卷日本上海今天转为好天气，多云为主气温略有回升，白天最高22℃大家需要留心下周初南下的强冷空气上海会出现6～7度的降温，下周中期气温偏低周中最高气温会回落到16～17℃#脊梁聊天气#  [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/56df5c93gy1hv7kj8o1mij20xc0osdk4.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv7kj962euj20ta1mp78s.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv7kj9rjvoj20tf1mpah7.jpg",无,无,2024-11-02 08:04,荣耀X50,24,3,7
OEhj1fHJN,台风康妮对上海的主要影响过程结束🔚接下来就是一点毛毛雨，和一点风明天早上天气就会慢慢转好🌞🌞🌞截止今晚20点上海24h累积雨量普遍在大暴雨级别东南部的浦东南部、奉贤等地出现特大暴雨徐家汇24h雨量172毫米国家站中浦东188毫米最高，奉贤180毫米自动站中浦东老港和祝桥突破250毫米达到了特大暴雨级别#台风康妮# [组图共5张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hv7058sgjwj20li10u4qp.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv7059pqmaj20xc21o49o.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv705bb44bj20xc21onee.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv705c82c8j20xc21otle.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv705d12bej20xc21otly.jpg",无,无,2024-11-01 20:21,荣耀X50,15,1,4
OEgPKn7HF,台风康妮对上海的主要影响过程即将结束西郊的雨已经基本停了下来市区的雨很快也会显著减弱东南部最晚结束，今天深夜结束上海累积雨量大暴雨，太罕见了#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-11-01 19:09,微博视频号,21,4,7
OEgmlDxdm,老公主连佛手也不认得还肉手不过她收到的这个佛手品相还真好这面看刚好五根手指  [组图共2张] 原图 ,,"https://ww3.sinaimg.cn/large/56df5c93gy1hv6w131ur6j20xc21ogt4.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv6w13xll5j20u01hcdng.jpg",无,无,2024-11-01 17:57,荣耀X50,31,1,18
OEfGZttK8,15:30分前后上海的雨势有所减弱本轮降雨的最高潮过去了晚高峰看样子有希望穿雨洞🕳️#台风康妮#  原图 ,,https://wx2.sinaimg.cn/large/56df5c93gy1hv6t3m4yruj20li10ub29.jpg,无,无,2024-11-01 16:15,微博网页版,20,4,10
OEdYOdxIf,脊梁这的三文鱼开团才半年已经积累了一批忠实粉丝了🤩跟团十多次的顾客大有人在转眼已经11月了🥲进入三文鱼旺季接下来受海外节假日🗓影响咱们的三文鱼的价格将有所上涨📈趁着未涨价前的双十一狂欢大家抓紧时间大快朵颐吧🍽️🧧三文鱼双十一限时狂欢活动⏰👉买任意一份产品，即🉑9.9元换购刺身级鲜食贝柱🐚（200g）‼️多买多换肉质紧实，QQ弹弹💦可炒菜吃也可直接当刺身生吃🍣饭桌上一盘三文鱼一盘贝柱🌊鲜味拉满😍本团还有惊喜🍣顶级蓝鳍金枪鱼上新🆕全是🇪🇸西班牙进口的“深海极品”肉质柔嫩鲜美，营养价值还高有大腹&赤身两种规格，强烈推荐大腹作为金枪鱼身上最肥美、最昂贵的部位漂亮的油脂雪花❄直接诠释什么叫【入口即化】👍脊梁这的三文鱼团最大的特点就是品质稳定✅几乎0客诉，回头客超级多👍所有三文鱼都现切现发🚚绝对新鲜💯刺身脑袋可以按需选择⬇▶入口即化、极致口感选新西兰🇳🇿帝王鲑▶性价比高、口感较韧选挪威🇳🇴▶接近帝王鲑口感，接近挪威价格选冰岛🇮🇸大家趁着低价的尾巴，赶紧入手吧🎉 [组图共9张] 原图 ,,"https://ww4.sinaimg.cn/large/56df5c93gy1hv6lj4zhrmj20hi0w4k3y.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv6lj243nfg20a70fb7wn.gif,https://ww1.sinaimg.cn/large/56df5c93gy1hv6lj6g82aj20zk1hc7h4.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv6lj8p1u1j20sg1ks4e9.jpg,https://ww3.sinaimg.cn/large/56df5c93gy1hv6lj99f1gj20da0m8q55.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv6lj9suj3j20da0m8q5e.jpg,https://ww4.sinaimg.cn/large/56df5c93gy1hv6ljb6t6ij20sg1drn8k.jpg,https://ww1.sinaimg.cn/large/56df5c93gy1hv6ljecoawj20sg23vh52.jpg,https://ww2.sinaimg.cn/large/56df5c93gy1hv6ljfnchgj20sg1kwn9f.jpg",无,无,2024-11-01 11:53,iPhone 13 Pro,44,9,22
OEcY0zSvQ,目前台风康妮的中心在台湾海峡北缘宁德和温州之间的海上，靠近浙闽交界因为北面有冷空气，冷暖交汇所以台风北面风雨较大，降雨也更丰沛上海今天全天维持台风雨天气因为台风雨具有螺旋性和间歇性，会有雨洞所以阵雨忽大忽小是正常现象偶尔停下来也很正常，一会儿继续下不要雨停下来就哇啦哇啦叫搞得来像没见过台风的巴子一样今天晚上康妮的中心距离上海最近西北部的雨会最早停下东南部的雨可能要持续到明天凌晨这个双休日上海天气好的，可以浪#台风康妮# http://t.cn/A6nJPxyv ,,无,无,无,2024-11-01 09:18,微博视频号,105,6,17
OEcn277ME,这雨也太猛了脊梁前两天就告诉同事们本周五居家办公了大家今天去上班吗#台风康妮# 大家今天上班吗  ,,无,无,无,2024-11-01 07:47,iPhone 13 Pro,1090,5,60
OEckyuUZ7,上海今天的天气也没什么好说的了就是雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨雷达图上看，今晚前这雨是不会停下来的截止今天早晨7点徐家汇24h累积雨量112毫米，大暴雨普陀甘泉路暂列冠军🏆171毫米，大暴雨这雨这样下下去，局地特大暴雨（250mm）气温方面雨水让气温恒定今天的气温就锁死在19度上下#台风康妮##脊梁聊天气# http://t.cn/A6nxgGl2 ,,无,无,无,2024-11-01 07:41,微博视频号,85,5,18
OE8RjpP86,强降雨区22点前后覆盖上海市区23点覆盖全上海，康妮倒槽降雨高潮开始了#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-31 22:51,微博视频号,26,4,18
OE7Mgao21,晚高峰上海幸运地穿越雨洞雷达图显示，目前台州、宁波外海的雨区很强这片雨区预计3小时后逼近上海强降雨区预计23点前后抵达上海上海的强降雨会从今天深夜持续到夜间#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-31 20:06,微博视频号,91,6,20
OE7BS2hUx,落地日本看到的第一个通知  原图 ,,https://wx3.sinaimg.cn/large/56df5c93gy1hv5tf09d3kj20wi16q16h.jpg,无,无,2024-10-31 19:40,iPhone 13 Pro,55,3,23
OE5zFetbJ,新一波台风倒槽降雨预计16点抵达上海大家下班的时候记得要带好雨具☔️台风康妮倒槽和外围云系对上海影响的高潮会从今天晚上开始，持续到周五深夜上海东南部持续时间更长一些，到周六早晨雨的影响远大于风，大家注意防范#台风康妮# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-31 14:29,微博视频号,37,1,11
OE5y2CuCq,台风康妮登陆时的雷达回波图14点登陆台湾台东县时，康妮为强台风级别接下来中央山脉和冷空气会联手撕碎康妮#台风康妮##脊梁聊天气# 脊梁in上海SH的微博视频  ,,无,无,无,2024-10-31 14:25,微博视频号,16,1,4
