微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OEqzbytsw,【#医生提醒死亡游戏严重者会危及生命#】#死亡三秒流行校园严重可窒息致死#近日，有学生家长表示，一种“死亡游戏”流行校园。该游戏被称为《梦回大唐》或《死亡三秒》。其孩子在游戏后，迅速晕倒，并曾发出尖叫满脸冷汗，直到第二天还感觉头痛头晕。据悉，该游戏曾在美国流行一时，多名青少年因此丧生。鉴于此类游戏对青少年身心健康有害，教育主管部门曾下令，坚决制止此类游戏在学生中传播、蔓延。据此前报道，湖南省第二人民医院神经外科二病区主任刘少波介绍，“死亡游戏”压迫心脏、抑制呼吸导致回心血量减少，大脑的血液和氧气相应减少。严重者导致意识丧失、全身脏器功能停止等，直接危及生命。(红星新闻) 原图 ,,https://wx3.sinaimg.cn/large/dcc1a87cly1hv853veojuj20fg0rcmzr.jpg,无,无,2024-11-02 19:56,无,15,15,15
OEq6MomWK,#男子为结婚花10万为女友前夫做法事# 女子为挽回前男友，请“泰国大师”远程做法事，花了20万余元发现前男友未回心转意才意识到被骗。网友：把20万给前男友他铁定回心转意的#婚姻里一定要有私房钱#（抚观天下） 今日张店的微博视频  ,,无,无,无,2024-11-02 18:46,微博视频号,11,13,13
OEq4JCjw2,#婚姻里一定要有私房钱# 女子大扫除时，竟意外发现丈夫藏在床底的大量私房钱！丈夫：听见房间里的笑声心里咯噔一下#张泉灵解读婚姻中的个人财产#（每日热搜） 今日张店的微博视频  ,,无,无,无,2024-11-02 18:41,微博视频号,18,10,12
OEoqU7jkz,【11月4日起，淄博正式启动！】11月4日起淄博市将启动机动车行驶证电子化，这份申领攻略一起来看看吧！电子行驶证申领流程：一、个人车辆申领个人用户登录“交管12123”APP，点击首页“电子证件凭证”，进入“电子证件”子功能页面。用户名下有机动车的，可点击电子行驶证右侧的“申领”按钮进行申领。二、单位车辆申领单位用户登录“交管12123”APP切换到单位用户版后，在首页下方点击机动车列表项，进入“待申领”页面，点击“电子行驶证”进行申领。#有爱张店##张店小二##雷军辟谣偷喝过员工酸奶# [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hv7vora6hlj20fo0eywfr.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vorj2fkj20do0ag74u.jpg",无,无,2024-11-02 14:30,无,68,79,74
OEooVuvfN,【共88场！淄博发布招聘活动！】11月淄博市各级人力资源市场招聘活动计划来啦！想要找工作、换工作的朋友千万别错过！温馨提示：本公告内容为计划安排，请以各区县具体活动公告等信息为准，建议招聘单位和求职者提前电话咨询或留意相关公众号或网站公告。#有爱张店##张店小二##钟南山谈怎么培养孙子的好奇心# [组图共15张] 原图 ,,"https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjmd5xzj20u009odiv.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjmit3qj20u00fajvt.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv7vjmoehjj20u009odiv.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv7vjmtiomj20u00fajvt.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv7vjn29b8j20ou09lq59.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjn8k4oj20ko0e9goy.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv7vjnehegj20r40g8aeh.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv7vjnmrgsj20nz0rc453.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv7vjntje3j20sc0dgq6o.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv7vjnzftkj20p107wwgp.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjo5mh9j20mm07w0u2.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv7vjocxihj20t70j0aey.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjoirpuj20s9054jsp.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv7vjp8hrfj20lo054ta3.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv7vjpem53j20dw0dwt9t.jpg",无,无,2024-11-02 14:25,无,70,80,74
OEolzrPar,【事关住房公积金！淄博发布最新公告】为持续提升住房公积金服务水平，拓宽服务渠道，最大限度地为广大缴存单位和缴存人办理住房公积金业务提供便利，自2024年11月1日起，全市住房公积金合作银行的81家网点机构试点办理住房公积金业务，业务办理过程中，如有困难和疑惑，请与各区县住房公积金分中心联系。目前可办理的业务有：缴存业务（含单位/个人公积金缴存登记开户、单位/个人信息变更、灵活就业人员开户等），提取业务（含还贷提取、购房提取、租房提取、辞职失业提取、退休提取等），贷款业务（具备贷款资格的银行，可办理公积金贷款申请、还款、冲还贷签约等）。现将银行网点公布如下。#有爱张店##张店小二##钟南山谈怎么培养孙子的好奇心# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hv7vayxsycj20u01xs1kx.jpg,无,无,2024-11-02 14:17,无,85,89,92
OEgRFcGX9,#晚安[超话]#【0℃！强冷空气来袭，淄博马上骤降11℃！】冷空气来了！山东省气象台预计未来三天全省以多云间晴天气为主，11月1日有弱冷空气影响我省，气温略有下降。3日夜间有较强冷空气影响我省，带来大风降温天气。1日下午到2日白天，全省天气多云转晴；2日早晨鲁西北地区有雾或轻雾。临沂、日照和半岛地区北风4~5级减弱到3~4级，其他地区北风转南风3~4级。最低气温：菏泽和济宁12℃左右，其他地区10℃左右。最高气温：鲁中山区和北部沿海地区19℃左右，其他地区21℃左右。2日夜间到3日白天，全省天气晴转多云。半岛地区北风转南风3~4级，其他地区南风转北风3~4级。最低气温：鲁中山区和半岛内陆地区8℃左右，聊城和德州12℃左右，其他地区10°C左右。最高气温：鲁中山区19℃左右，其他地区21℃左右。3日夜间到4日白天，全省天气多云间晴。半岛地区南风3~4级转北风5~6级阵风7~8级，其他地区北风4~5级阵风6~7级减弱到2~3级。最低气温：鲁中山区4℃左右，有霜冻或轻霜冻；鲁南地区9℃左右；其他地区6℃左右。最高气温：聊城、济南、淄博、潍坊、菏泽和济宁17℃左右，其他地区15℃左右。#张店小二##网购仅退款19元商家起诉赔800# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hv6y9pswmqj20il09b0x3.jpg,无,无,2024-11-01 19:14,无,58,59,81
OEg3fdaYo,【火车票报销“纸电并行”！#今起纸质火车票将成为历史#】今天起，我国铁路客运领域将推广使用全面数字化的电子发票，为旅客和单位报销铁路客票提供便利。需要填写哪些信息？在哪里下载？#火车票电子发票如何开具#？戳图了解↓↓此外，国铁集团将在一定时期内继续保留纸质报销凭证，同时及时评估电子发票实施情况，不断改善旅客购票体验。@中国铁路  [组图共4张] 原图 ,,"https://ww4.sinaimg.cn/large/dcc1a87cly1hv6uomv0baj20p01407c2.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv6uon7mycj20p01fb14h.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv6uonoyydj20p016112v.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv6uoo25sgj20p01407dm.jpg",无,无,2024-11-01 17:10,无,6,5,6
OEfRA4DUO,#必须知道的女性健康知识# 月经期掉的这种“血块”，其实并不是宫寒结块，更不是排毒，而是因为这样，医生为你科普！#张店小二# （中医妇科胡医生） 今日张店的微博视频  ,,无,无,无,2024-11-01 16:41,微博视频号,41,44,41
OEeKBivEL,【淄博一国企招聘！即日起报名！】淄博市财金控股集团有限公司根据业务发展需要，现面向淄博地区公开招聘管理及业务人员，有关事项公告如下：一、招聘岗位及人数（一）淄博市财金控股集团有限公司财务融资部经理1名；（二）淄博市财金控股集团有限公司审计专员（经理级）1名；（三）淄博市财金控股集团有限公司权属子公司副总经理3名；（四）淄博市财金控股集团有限公司直管子公司齐信融资租赁（淄博）有限公司融资业务经理2名。二、任职资格（一）基本条件1.遵守中华人民共和国宪法、法律法规，拥护中国共产党的领导和中国特色社会主义制度；2.具有良好的政治素质，坚定的理想信念，较强的组织观念和团队合作精神，认同公司文化，具有干事创业、追求卓越的事业心、责任感和奉献精神；3.具有良好的综合素养和职业道德、职业操守、职业信用，遵纪守法、廉洁从业、勤奋敬业，无不良履职记录；4.具有良好的心理素质和能够正常履行职责的身体条件；5.需要回避的亲属关系:与本人有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系。应聘人员不得报考存在上述亲属关系的同一企业、上下级机构同一业务条线的岗位。有以下情形之一的，不得报考：1.受处分在影响期的，或正在接受各类审查尚未终结的；2.招录过程中提供的学历学位、工作单位、工作履历、职务职级等信息存在虚假或瞒报行为的；3.在各级招考中被认定有舞弊等严重违反录用纪律行为的；4.曾参加非法组织、邪教组织或者从事其他危害国家安全活动的；5.受过刑事处罚的、被开除中国共产党党籍的、曾因违规违纪被开除或辞退、解聘的、被列为失信被执行人且尚未履行义务的；6.体检发现身体状况不具备正常履职条件的；7.不能提供入职材料、证件者或提供虚假入职材料、证件者；8.公司认定的不符合报考条件的其他情形。（二）岗位条件1. 淄博市财金控股集团有限公司财务融资部经理1名（1）年龄在45周岁以下(1979年10月1日之后出生)；（2）具有财会、审计、金融、经济等相关专业本科及以上学历；（3）具有10年以上省市级国有企业、金融机构，或大中型民营、外资、会计师事务所等非国有企业工作经历，熟悉企业经营管理和财务监管工作，具有带领团队工作经验且业绩突出；（4）在省市级国有企业、金融机构的财务、审计、融资部门担任中层正职(含相当职务层次)3年以上，或中层副职5年以上；或在大中型民营、外资、会计师事务所等非国有企业财务、审计、融资部门担任中层正职及以上职务5年以上；（5）具有较强的战略研究、组织协调、财务分析及市场应变能力，拥有融资渠道、资金资源或项目资源等优质业务资源，与各大银行、证券、投资公司或行业领先的金融机构有良好合作经历；（6）与岗位需求契合度高、有同业工作经验的优先，条件特别优秀的，可以适当放宽相关条件。2. 淄博市财金控股集团有限公司审计专员（经理级）1名（1）年龄在45周岁以下(1979年10月1日之后出生)；（2）具有审计、财务等相关专业本科及以上学历；（3）具有10年以上省市级国有企业、金融机构，或大中型民营、外资、会计师事务所等非国有企业工作经历，熟悉国有企业内部审计或监督检查工作，具有带领团队工作经验且业绩突出；（4）在省市级国有企业、金融机构担任中层正职(含相当职务层次)3年以上，或中层副职5年以上;或在大中型民营、外资、会计师事务所等非国有企业担任中层正职及以上职务5年以上；（5）具有较强的责任心和抗压能力，具有丰富的内部审计管理和项目实施经验，具有审计师或国际注册内审师等审计职业资格（证书）者优先；（6）与岗位需求契合度高、有同业工作经验的优先，条件特别优秀的，可以适当放宽相关条件。3. 淄博市财金控股集团有限公司权属子公司副总经理3名（1）年龄在40周岁以下(1984年10月1日之后出生)；（2）具有经济、金融、工商管理、法学、财务等相关专业本科及以上学历；（3）具有10年以上省市级国有企业、金融机构，或大中型民营、外资等非国有企业工作经历，具备同政府部门对接、对外谈判及合作方关系拓展等能力，具有带领团队工作经验且业绩突出；（4）在省市级国有企业、金融机构担任中层正职(含相当职务层次)3年以上，或中层副职5年以上;或在大中型民营、外资等非国有企业担任中层正职及以上职务5年以上；（5）熟悉金融、类金融企业经营管理，对投资与管理、行业政策有深入了解，具有多个实操项目经验，具有较强的战略研究、组织协调、业务分析及市场应变能力；（6）与岗位需求契合度高、有同业工作经验的优先，条件特别优秀的，可以适当放宽相关条件。4. 齐信融资租赁（淄博）有限公司融资业务经理2名（1）年龄在35周岁以下(1989年10月1日之后出生)；（2）具有金融、经济、财会、法律、工商管理、计算机等相关专业全日制本科及以上学历；（3）具有3年及以上融资、营销、投资、金融等相关工作经验；（4）熟练掌握融资流程和专项业务知识，熟悉国家及行业相关金融政策法规，有实际融资经验及金融机构资源；（5）与岗位需求契合度高、有同业工作经验的可优先考虑。三、招聘流程招聘工作按照公告发布、线上报名、资格审查、综合测评、考察（背景调查）、体检、公示与聘用等程序进行。（一）报名时间和方式1.报名时间：自公告发布之日至2024年11月11日17:002.报名网址：http://t.cn/A6nIrRSC3.报名要求：报名人员登录报名网站，认真阅读招聘公告，按照岗位要求和网上提示，如实填写个人相关信息并上传本人近期免冠电子照片及本人身份证正反面照片、学历学位证书、教育部在线验证报告（硕士研究生还需提供本科学历学位证书和验证报告，专升本类本科、自考本科需提供专科毕业证和验证报告，海外留学人员需提供教育部留学服务中心出具的《国外学历学位认证书》）、相关资格证书（职称、职业资格等）、任职文件等材料扫描件。报考人员必须使用本人有效期内二代身份证进行报名，每人限报一个岗位；报考人员报名填报信息必须与本人实际情况一致，报名信息填报不实的，按弄虚作假处理。（二）资格审查报名结束后，根据招聘岗位资格条件和报名者具体情况，对报名人员进行简历筛选及资格初审，通过筛选、初审后的应聘人员参加综合测评。（三）综合测评根据资格审核情况，择优对报名人员进行综合测评，综合测评采用笔试或面试（面谈）等相结合的形式进行。具体时间、地点、方式另行通知。（四）考察（背景调查）和体检考察（背景调查）环节重点对意向考察人选应聘资格、素质、能力、业绩和廉洁从业等情况进行全面的考察和复核。体检环节安排在具有相关资质的医院或专业体检机构，按照国家公务员录用体检通用标准进行。因考察（背景调查）、体检不合格或放弃体检者不予聘用。（五）公示和录用根据综合测评、考察（背景调查）、体检等情况择优确定拟录用人员并公示。公示期满无异议的，签订劳动合同。试用期为六个月。四、其他事项1.资格审查贯穿招聘全过程。应聘者应对提交材料的真实性负责。凡弄虚作假者，一经查实，即取消考试资格或录用资格。公司对应聘者所提供的信息保密，报名资料恕不退还；2. 淄博市财金控股集团有限公司享有本次招聘最终解释权。有权根据岗位需求变化及报名情况等因素，调整或取消个别岗位的招聘工作；3. 笔试或面试（面谈）及录用通知等将通过短信或电话等方式告知，具体时间以通知为准。未入围者，不再另行通知；4.本次招聘不收取任何费用，不授权任何机构进行培训；5.用人单位将为正式聘用人员提供具有竞争力的薪酬福利。五、咨询电话0531-55564089 （工作日9:00-17:00）#有爱张店##张店小二##女子15万工资未收到9年后才发现# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hv6oxy6gjrj20qo0qotam.jpg,无,无,2024-11-01 13:51,无,64,69,71
OEeG5y51i,【淄博红叶天花板惊艳上线，错过再等一年~】淄博的红叶又上央视了！10月27日，CCTV-1《新闻联播》报道了“各地陆续进入最美赏秋季”，其中提到了淄博红叶柿岩景区红叶+推动文旅消费。即将进入11月的淄博，已经进入红叶最佳观赏期！碧水蓝天，枫红桦黄一台台秋色大戏正在上演……如今淄博各个超人气的红叶打卡地到底有多美？来看摄影师的最新实拍！此时，红叶值100%、出片率100%，如果这个秋天还没有赏过红叶，这周一定要来淄博一趟！#有爱张店##张店小二##女子15万工资未收到9年后才发现# [组图共9张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hv6om9852oj20u00gw0yq.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv6om9kmsnj20u00ic7e5.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv6oma6vw1j20u0190tt7.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv6omaseoqj20u0140wzz.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv6omba1y2j20u01904aj.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv6ombu3vsj20u0192gy8.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv6omci2inj20u01401dn.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv6omd2annj20u0140k2z.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv6omdrj3zj20u01404jr.jpg",无,无,2024-11-01 13:40,无,62,66,67
OEe1kAI63,【注意！淄博多条公交线路有调整】10月31日，淄博公交发布关于S231张台线封闭施工期间公交线路临时调整的通告。S231张台线（淄川区泉头至博山区王家庄段）自2024年10月30日至2025年8月31日期间封闭施工。道路封闭期间，部分公交线路需临时调整，线路具体调整情况如下：一、13路、15路、17路、44路、48路1.调整后线路走向：原线路-山头路-大观园路-南环路-南庄立交桥-原线路2.临时撤销站点：山头、光明泵业、窑广、山机医院、石炭坞、增福村、八陡机械厂、八陡中心学校、虎头崖、阁子前、杏花崖、八陡北河口、东顶村3.临时增设站点：窑广路口、石碳坞路口，其中15路、17路、44路、48路“南庄站”临时移至南庄立交171路站牌处；13路“南庄站”临时移至省道S317巨盛玻璃厂路口处，“岳庄站”临时移至鑫果园酒店路口处二、119路1.调整后线路走向：原线路-柳泉路-张博路-淄城路-颜北路-南环路-原线路2.临时撤销站点：天晟社区-聂村、山后村、奎四村、奎三村、奎二村、大岭、泉头村、西河加油站、华峰、海庙、东岭、福山加油站、福山、黑山后、八陡、七亩岭、岳西、南庄、岳庄医院3.临时增设站点：白塔、张博路珑山路口（锻压厂）、青少年宫、神头、南庄（南环路）三、172路1.调整后线路走向：原线路-柳泉路-张博路-淄城路-颜北路-南环路-原线路2.临时撤销站点：尚庄村、南庄（张台线）3.临时增设站点：淄川公交站、青少年宫、南庄（南环路）#张店小二##有爱张店##两女子当租赁伴娘遭新娘拒付尾款# 原图 ,,https://wx3.sinaimg.cn/large/dcc1a87cly1hv6lpwbghij20dw0dwt99.jpg,无,无,2024-11-01 11:59,无,70,69,77
OEdMshtLi,【张店一女子姓名地址曝光...你认识吗？】张店区法院在执行申请执行人李志坤与被执行人杨蕊买卖合同纠纷一案中，被执行人杨蕊未履行生效法律文书确定的义务，现申请执行人李志坤提出悬赏执行申请。根据《中华人民共和国民事诉讼法》第二百六十二条、《最高人民法院关于民事执行中财产调查若干问题的规定》第二十二条、《最高人民法院关于依法制裁规避执行行为的若干意见》第一条第五项的规定，特发布悬赏公告如下：被执行人：杨蕊，女，2005年03月08日出生，汉族，住天津市武清区高村镇高王路绿禧家园4号楼1门1001室；公民身份号码：120114200503080063。执行案号：（2024）鲁0303执5076号执行依据：(2024)鲁0303民初3721号民事判决书申请悬赏标的：3950元。悬赏金额：凡向淄博市张店区人民法院提供被执行人杨蕊可供执行的财产线索（不含法院已掌握线索），举报人提供的有效财产线索经查证属实并实际执行到位的，在本案执行金额范围内按实际执行到位金额的15%予以奖励，对于提供被执行人杨蕊可供执行财产下落并由人民法院控制被执行人的财产线索，向举报人支付悬赏金，奖励资金由申请人承担。悬赏期限：案件执行完毕之前。本院将对举报信息按照时间顺序进行登记，一经核实，将通知举报人登记有关信息。并安排专人受理举报人的举报，承诺对举报人身份及举报线索的有关情况予以严格保密，但为发放悬赏金需要告知申请执行人的除外。举报联系电话: 18853321293联系人：任法官#有爱张店##张店小二##今起纸质火车票成为历史# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hv6knr4blfj20dh0dhmx5.jpg,无,无,2024-11-01 11:23,无,83,85,95
OE7cJgJA4,#晚安[超话]#【“寒衣节”将至，淄博发布倡议！】10月30日，淄博市森林草原防灭火指挥部办公室发布倡议书。2024年11月1日（农历十月初一，又称“十月朝”），是寄托哀思的“寒衣节”。在这个缅怀先辈、寄托哀思的时节，烧纸钱等野外用火潜在风险大，极易引发森林火情、火灾。为此，淄博市森林草原防灭火指挥部办公室向社会各界及广大市民朋友发出如下倡议。一、转变观念，文明祭祀。在林区或林缘500米范围内是禁火区，焚烧纸钱、香烛等传统祭祀方式风险极高，极易引发森林火情。倡导采用鲜花祭祀、网上祭祀、家庭追思等绿色文明环保的祭祀方式，寄托对先人的哀思，减少火灾隐患。二、严守规定，安全用火。严格遵守森林防火有关规定，自觉接受配合森林草原防火工作人员引导和管理，不携带火种和易燃易爆物品进入林区，不在林区吸烟、野炊、烧荒、烧纸、烧香、燃放烟花爆竹等。三、以身作则，率先垂范。广大党员干部要以身作则，带头践行文明祭祀，积极向亲朋好友和身边群众宣传森林防火知识，发挥模范带头作用。家长要加强对孩子的教育和监管，引导孩子不玩火，不在林区及周边玩耍。同时，要照顾好家中老人和特殊人群，防止他们在林区用火引发火灾。四、发现火情，及时报警。一旦发现森林火灾，要首先保障人身安全，立即拨打报警电话12119，说明火情发生地点、火场态势等，为积极扑救争取有利时机，切勿盲目扑救，以免造成不必要的人身伤亡。秀美山川，防火当先。让我们共同行动起来，从现在做起，从自身做起，文明祭祀，严防森林火灾，守护好我们的绿水青山，为建设美丽家园贡献自己的一份力量！#张店小二##听泉鉴宝预测S14决赛比分# 原图 ,,https://wx1.sinaimg.cn/large/dcc1a87cly1hv5rmfr32fj20qo0qotam.jpg,无,无,2024-10-31 18:38,无,69,60,69
OE6QfApoI,【#抑郁症不是多愁善感而是一种疾病#】“微笑型抑郁症”表现为患者尽管内心深处感到极度痛苦、压抑、忧愁和悲哀，外在表现却若无其事，面带“微笑”。“微笑型抑郁症”这个肉眼看不见的痛苦，正在办公室中逐渐蔓延。为了工作，为了顾客，她们的情绪始终要保持高涨，精神饱满。戳图↓↓每个人都该了解！#两种性格的人容易得抑郁症##抑郁症并非普通的心情不好#（红星新闻） [组图共9张] 原图 ,,"https://ww3.sinaimg.cn/large/dcc1a87cly1hv5q0varmlj20v9102dsy.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv5q0wcdygj20v91jyh70.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv5q0wqwhaj20v916vnba.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv5q0x3hr1j20v919hnew.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv5q0xexlzj20v90wvak0.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv5q0y5fi8j20v91andy1.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv5q0yj8hkj20v913sqh8.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv5q0z1g49j20v91xib23.jpg,https://ww3.sinaimg.cn/large/dcc1a87cly1hv5q0zpgldj20v91n9tvu.jpg",无,无,2024-10-31 17:43,无,31,25,27
OE4ttATVx,【暂停喷放！淄博一网红打卡地发布通告！】随着秋风渐起，气温逐渐降低，孝妇河湿地公园音乐喷泉也将暂时与大家告别，自11月1日起暂停喷放，进行一年一度的季节性维护，以确保来年正常使用。喷泉恢复时间将在“淄博河湖”微信公众号上发布，敬请关注。停喷期间，公园其他区域照常开放。#张店小二##有爱张店##房贷利率重新定价不必再等1年# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hv5fkqn79yj2086065wed.jpg,无,无,2024-10-31 11:41,微博网页版,59,61,64
OE4t17jIa,【即到即办！淄博人速看，事关你的社保卡!】近日，淄博市人社局联合市农村商业银行推出社保卡即时“同号换卡”服务。即时“同号换卡”与即时制卡类似，即到即办、立等可取，大大缩减了此前批量“同号换卡”30个工作日的换卡周期，持淄博市农商银行社保卡的持卡人，在社保卡丢失、损坏、到期后，可携带本人身份证前往淄博市的农商银行即时发卡网点办理即时“同号换卡”业务。#张店小二##有爱张店##峰哥# 原图 ,,https://wx2.sinaimg.cn/large/dcc1a87cly1hv5fjhygrjj20p00angpz.jpg,无,无,2024-10-31 11:40,微博网页版,56,63,65
OE4soE1vt,【名单公布！淄博6名大师、2家单位入选】日前，山东省人力资源和社会保障厅公布了2024年度山东省技术技能大师名单和齐鲁技能大师特色工作站建设单位名单，淄博市分别有6名技术技能大师和2家单位入选。今年上半年，淄博市已建成国家级技能大师工作室1家、入选齐鲁首席技师9名，淄博市省级以上技能领军人才和平台分别达到529人、40家，领军型高技能人才和平台建设工作实现新跃升。#张店小二##有爱张店##不吃早饭这种疾病风险大大增加# 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hv5fhy2378j20dw0dwt99.jpg,无,无,2024-10-31 11:39,微博网页版,56,62,63
OE4rdokzp,【照片曝光！涉及淄博这些歌厅、饭店……】消防安全治本攻坚三年行动和淄博市电动自行车安全隐患全链条整治工作开展以来，淄博市消防救援支队紧盯重点领域、聚焦关键环节，精准发力、重拳除患，多措并举、综合施策，严格落实重点整治要求，全力防范化解重大安全风险。为有效利用舆论监督和社会监督手段，形成高压震慑，切实发挥警示作用，推动隐患整改，10月29日，淄博市消防救援支队发布了淄博市消防安全治本攻坚三年行动10月份曝光单位台账，对10家火灾隐患、消防违法行为突出单位进行公示。同时公示10月份淄博市电动自行车火灾事故并对11家单位（个人）存在的电动自行车违法违规情况开展集中曝光。#张店小二##有爱张店##小伙网上找师傅开锁被收费1600# [组图共5张] 原图 ,,"https://ww1.sinaimg.cn/large/dcc1a87cly1hv5fewwqekj20p60i641l.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv5fewwo0uj20pf0e0goh.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv5fewwwvcj20pa0ix425.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv5fewxjwaj20pd0l8n6x.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv5fewx9zpj20pa0beac3.jpg",无,无,2024-10-31 11:36,微博网页版,71,68,81
ODXnaA1CR,#国家卫健委称孕育会使女性更聪明# 【国家卫健委公号辟谣“一孕傻三年”说法：孕育会使女性更聪明】10月30日，国家卫健委旗下“健康中国”微信公众号刊文《女性生孩子的四大好处 | 科普时间》。孕育是一段艰辛又华丽的旅程，女性要经历各种生理和心理的变化。这些变化有正面的，也有负面的。孕产妇和家人应更多关注生育带来的正面价值。家里老人常劝痛经的女性说：“生个孩子就好了！”正所谓“话糙理不糙”，有些女性生育后，痛经确实减轻了。怀孕可以改善子宫过度屈曲，分娩可使狭窄的子宫颈管得以扩张。部分原发性及子宫内膜异位症引起的痛经，也能通过怀孕和生育得到一定程度的缓解。生育可以降低子宫肌瘤、巧克力囊肿的发生概率。子宫肌瘤是一种雌激素依赖性的良性肿瘤，女性生育前，体内的雌激素水平比较高，导致子宫肌瘤的发生风险也较高。在整个孕期，子宫肌瘤会随着雌激素水平的上升而增大。但女性生育后，子宫肌瘤又会随着激素水平下降而变小，甚至比孕前还小。巧克力囊肿是子宫内膜异位症的一种病变，在30岁左右未生育女性中的发病率较高。当女性怀孕时，月经停止，囊肿没有经血供应，就会萎缩变小。女性孕育能预防肿瘤的发生。怀孕期间，月经停止，子宫内膜上皮细胞会暂时停止损伤-修复-再损伤-再修复的周期，子宫内膜增生、子宫内膜癌等疾病的发生风险也相应变小。怀孕还会让女性体内产生一种抵抗卵巢癌的抗体，对阻止卵巢癌的发生有一定作用。此外，女性在怀孕和分娩过程中，体内激素的变化可能会对乳腺细胞产生影响，促使其成熟，从而减少乳腺癌的发生风险。民间有“一孕傻三年”的说法。可实际上，孕育会使女性变得更聪明。孕期激素水平的变化，会使女性脑部结构发生微妙的改变，让女性更具母性特质。这种改变可能会使大脑中的能量更充沛，有助于女性应对日后成为母亲所要面临的挑战。所谓“孕傻”，更多是一种心理暗示。女性在孕期和产后感觉自己记忆力下降，多半是由于新生命的到来，生活发生改变，导致女性出现焦虑、紧张。 #专家称孕育会使女性变得更聪明#（观察者网） 原图 ,,https://wx4.sinaimg.cn/large/dcc1a87cly1hv4k81rsuzj20p00anjs3.jpg,无,无,2024-10-30 17:36,无,16,20,20
ODWVOb0FW,【#其实短效避孕药能治很多妇科病#】#短效避孕药祛痘是很常规的用法#提到避孕药，很多人都仅停留在字面意思上，认为它的功效就是避孕。事实上，因短效口服避孕药可调节体内激素水平，除了用于避孕外，它还可治疗多种妇科疾病。注意：本文提到的避孕药均指“短效口服避孕药”，而非长效避孕药或紧急避孕药。（生命时报） [组图共5张] 原图 ,,"https://ww3.sinaimg.cn/large/dcc1a87cly1hv4i9twr00j20v92p3tm9.jpg,https://ww4.sinaimg.cn/large/dcc1a87cly1hv4i9uodh5j20v931onf6.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv4i9v5aj7j20v93c4qoi.jpg,https://ww2.sinaimg.cn/large/dcc1a87cly1hv4i9vtv6aj20v92ioh23.jpg,https://ww1.sinaimg.cn/large/dcc1a87cly1hv4i9wd9fej20v92tb4cw.jpg",无,无,2024-10-30 16:29,无,11,12,10
