微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OEZ6G5Rqb,佛罗里达州作为美国的重要摇摆州之一，其选举结果一直备受瞩目。此次特朗普在该州的大胜，无疑为他的竞选团队注入了强大的信心。然而，我们也应该看到，这只是大选的一个环节，未来的路还很长，特朗普能否最终问鼎白宫，还需要看他在其他州的表现以及最终的选举结果。总的来说，特朗普赢得佛罗里达州全部选举人票是一个令人瞩目的政治事件。它不仅展示了特朗普在该州的强大支持率，也为未来的大选结果增添了更多的悬念和可能性。我们拭目以待，看这场大选最终会走向何方。#美国大选开票# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvcdlec8hxj30wr0omq8h.jpg,无,无,2024-11-06 11:52,iPhone 13 Pro Max,3,2,1
OEZ3ro3Xs,【“考研禁用海马体照片”引热议，标准证件照应该怎么拍？】近日，有网友发文称2025年考研网上报名系统中，辽宁抚顺招考办报考点禁止使用海马体照片作为准考证照片。随即，相关话题引发热议，冲上热搜。其实，用手机就能拍摄出标准证件照。首先，选择光线均匀的环境，选一个白色或浅蓝色的背景，穿上深色有领的上衣，素颜或者化淡妆。如果使用手机拍摄，建议大家使用后置摄像头，可以请他人协助拍摄或者使用手机支架定时拍摄，也可以使用专业的证件照App。拍摄完成后，还需要检查头像是否居中，照片像素是否符合上传要求。如果您的拍摄条件不够理想，建议您去就近专业照相馆拍摄。#海马体考研照片# 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvcdd42ekjg305m0a0gm1.gif,无,无,2024-11-06 11:44,iPhone 13 Pro Max,3,1,1
OEYC3vhkQ,"""海马体照片""是个啥? 5日，""考研报名禁用海马体照片""冲上热搜。海马体是人类大脑中的负责长时记忆储存转换的机能。日常生活中的短期记忆都储存在海马体中，经过海马体转存的信息会成为永久记忆。海马体照相馆是火遍全国的网红照相馆，其取名的初衷，是想像海马体一样，用影像为顾客保留美好记忆。#海马体考研照片# [组图共2张] 原图 ",,"https://ww3.sinaimg.cn/large/007eb6O2ly1hvcbewsz3qj30b408cgm6.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvcbewls69j30b408c74l.jpg",无,无,2024-11-06 10:36,iPhone 13 Pro Max,2,1,1
OEYBzgjOP,美国选举开票常识，今天看来很难出结果，但会有倾向出来1. 美国选举开票，最重要的常识是“Call”。就是媒体根据计票结果，即使后面还有一些票没算，也很有把握地说，这个州的票全归特朗普或哈里斯了。这个任务传统上是AP美联社来干，但所有主要媒体都会干自己的Call，大差不差。但有时媒体过于性急Call了一个州，后面不断开票又接近了，也有很小的可能收回Call，这会影响媒体的信誉水平。2. 在早期Call的，都是铁杆的红州或者蓝州。开票结果刚出一些，风向没有不对，媒体就会说这州Call了，就给两边加上几票、十几票、几十票的选举人票。一方加到了270及以上，媒体就宣布胜选，败选的人传统上就会打电话给胜利者承认输了。然后总票数还需要等很久，甚至几个星期才能计算准确。3. 但是，一些州明显会是接近的情况，这些州就是“摇摆州”。由于票数接近，没有媒体会过早Call，而是紧盯着给出各种“这个县出乎预料”“那个县看来扩大了谁的优势”的消息。而且媒体经验丰富，知道早期投票、邮寄选票、现场投票的计票进度，难以得出结果，不会急于Call。但是选举专家会根据县级、村级数据，给出“看来最终会是谁赢”的预测，会早于媒体的Call。4. 例如一些被认为应该扩大哈里斯优势的城市，算了一半结果不如预期，就会说看来赢不了，股市上都会立刻反应。例如亚特兰大市在摇摆州佐治亚州，在各媒体的“路线图”里，是分给特朗普符合“正常预期”，如果哈里斯在这里赢很多，就有望翻盘。但早期数据说明，哈里斯在亚特兰大虽然占优，但不如预期，那特朗普赢下佐治亚州希望就大增了。5. 这样不断涌入各种消息，大约会是226：219（哈里斯 领先）的铁票先定下来，中国时间11月6日今天不用等到夜里就会定。然后就是7个摇摆州，中国时间晚上媒体会密集分析，有些会Call了，出现250:250之类的局面。6. 最后，有少数摇摆州，没有办法 Call，就延迟到明天。但明天估计信息足够了，就会Call了，给出最后结果。一方大喜，一方沮丧。但还没到认输的时候。7. 因为有可能出现最终票数差距极小的情况，如哈里斯在一个州只领先特朗普1万票，在0.3%的误差范围内，按州选举法，可以申请重新计票。2020年特朗普就让一个州重新算了，并要求州选举官员计票时必须找出消失的票翻盘，未果。这个桥段，估计还会上演。8. 因此，大戏才刚开始，现在是试探风向。但今天应该能看出倾向了，大约知道是谁会赢，只是另一方不会接受。然后开始撕逼重新计票、抱怨作弊，这个会闹多久就不知道了。#美国大选开票# 原图 ,,https://wx2.sinaimg.cn/large/007eb6O2ly1hvcbdnm2o8j30jq0ggwh2.jpg,无,无,2024-11-06 10:35,iPhone 13 Pro Max,2,1,1
OEXQZfIC3,【瑞士卷风波当事人称非摆拍，非常后悔并抱歉】不久前，一位全职宝妈博主在社交平台上发布了一条视频，记录了她和丈夫的一次争吵。一盒瑞士卷8个，女儿吃了2个，儿子吃了2个，丈夫吃了2个，博主认为剩下2个该自己吃，没想到蛋糕还没进嘴里，却遭到了丈夫的一顿教训，理由是家长应多以身作则，多吃正餐、少吃零食，而且如果妈妈吃了，孩子就没得吃了。该条视频引起了网络热议，有网友和媒体怀疑视频是一个剧本。对此，博主在11月3日发文称，她和丈夫最近矛盾确实有点多，视频是真实的，因不想继续传播负能量，所以就删除了。11月5日，记者辗转与该事件当事人取得了联系，并与社区工作人员一同与她见了面。记者了解到，博主确为一名全职宝妈，目前与丈夫租房子生活，视频并非摆拍。视频拍摄于10月28日晚八点多，两个孩子刚刚入睡，她便打算将剩下的两个瑞士卷吃了。“那天我丈夫跟了很久的一个外贸订单黄了，情绪也不是很好，才说了视频中那些话。”当事人表示，近期双方生活、工作压力都比较大，时有争吵，当天本想在吃瑞士卷时拍个视频记录生活，“没想到丈夫会说那些。”该当事人表示，视频是她对话发生后第二天晚上发布的，此后夫妻俩都仍在正常生活，“这段时间两个人情绪都不太好，本来只是想发发牢骚，后来没想到会发酵那么厉害，就立马删除了。”“这次事件占用了太多公共资源，给大家带来不必要的困扰，我也感到非常后悔和抱歉。”当事人说。当天，社区工作人员也对该当事人的生活状况进行了进一步了解，并分享相关的公益性、普惠性服务，为当事人家庭疏解压力提供帮助。（潮新闻）#瑞士卷怎么分# [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/007eb6O2ly1hvc828efo3j30u6168wjl.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvc828o56lj30oa0rytgj.jpg",无,无,2024-11-06 08:40,iPhone 13 Pro Max,5,1,1
OEXPGa82f,最近，歌手马天宇在网上发表了对“8个瑞士卷怎么分”这一热门话题的看法。他认为这是一个男性的错误行为，不应该由所有的男性承担后果，因此建议取消8个装的瑞士卷。他在社交媒体上发文说：“一个男人的犯的错，全天下男人得考试，我建议取消8个装瑞士卷～”这番话引发了广泛的关注和讨论。#瑞士卷怎么分# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvc7zeabpgj30ge09k74j.jpg,无,无,2024-11-06 08:37,iPhone 13 Pro Max,3,1,1
OEQGfy176,近日，网上热传了一条全职妈妈吃瑞士卷被老公数落的视频，一觉醒来，瑞士卷测试竟成已婚男士“统考”题目，引发无数网友调侃。有提前看过视频坚决不肯上当的，也有不明就里直接掉坑里的，还有不少高糖式回答......总之，爱并不是意味着牺牲和奉献，有的时候也是共享和平等。一块小小的瑞士卷，折射出了部分家庭全职妈妈的境遇。但是，如果没有一个人在家里支撑，另外一个人怎么可能没有后顾之忧地安安心心上班挣钱呢？#瑞士卷怎么分# http://t.cn/A6nKFfal ,,无,无,无,2024-11-05 14:25,微博视频号,3,2,2
OEPZhdI9E,这不是消费降级，也不是别的，就是PUA。你问为什么？你认为一个几块钱的瑞士卷怎么分真的是重点？其实这和房子怎么分，财产怎么分，家务怎么分，家里财政大权怎么管，这些都是一个道理，就是要 以女为主，以我为主。秋天的第一杯奶茶，xx钻戒，房产加名，存款自愿赠予都是这一个套路。她们也一直乐此不疲。这就是简单的服从性测试，也叫废物测试。但当男孩子发起秋天的第一桶油，秋天的十根金条后。她们瞬间觉得仪式感只能是男对女了。我以为她们会收敛。没想到还是乐此不疲的做服从性测试。你们还记得那个说妈妈给弟弟一个鸡蛋的留子嘛？家里供她去留学，花费真的不算少。但家里给弟弟一个鸡蛋，她破防了，认为父母不爱她。并迅速掀起一阵舆论风波。然后开始了留学中介推荐主打的就是一个既要又要还要。 。#瑞士卷怎么分# [组图共2张] 原图 ,,"https://ww3.sinaimg.cn/large/007eb6O2ly1hvb9c1a9rrj30j615ntfr.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvb9c1ozxkj30go726k4n.jpg",无,无,2024-11-05 12:39,iPhone 13 Pro Max,6,2,4
OEPYVnSwp,#瑞士卷怎么分# 这是非常明显的摆拍，自媒体赚了流量但撕裂了社会。一刀切全部禁，或者事前就加强全面管制？倒也不必。短视频平台应该要求博主主动给摆拍的，虚构的，头上长摄像头的视频打上“虚拟作品，非社会新闻的”的提示。博主可以不遵守。但如果虚拟作品引发舆论事件，平台在事后应该对博主和mcn，按照社区公约进行违规处理。 原图 ,,https://wx1.sinaimg.cn/large/007eb6O2ly1hvb9b4z9cfj30af0dwwff.jpg,无,无,2024-11-05 12:38,iPhone 13 Pro Max,4,2,3
OEPXtqiQY,「为什么说美国大选 得宾州者得天下？」 我刚在洛杉矶时报看到的2024总统选举的最新更新，说川普和贺锦丽在最后一刻都会死守宾州，拼到最后一颗子弹。为什么得宾州得天下？根据《美国时代杂志》的说法，我总结有以下几点：1. 选举人票数量  宾州拥有19张选举人票，是选举人团中的大州之一。在总统选举中，候选人需要获得至少270张选举人票才能当选，因此宾州的选举人票对任何一方都至关重要。2. 摇摆州地位  宾州被视为关键的摇摆州，其选民在不同选举中可能支持不同政党。例如，2016年，宾州支持共和党候选人唐纳德·特朗普；而在2020年，则支持民主党候选人乔·拜登。这种不确定性使得宾州成为两党竞相争夺的焦点。3. 选民结构多样性  宾州的选民结构复杂，东部的费城和西部的匹兹堡等城市地区倾向于支持民主党，而中部的乡村地区则更倾向于支持共和党。这种多样性使得宾州的选情难以预测，增加了其在选举中的重要性。4. 历史影响力  自1996年以来，宾州在每次总统选举中都投票支持最终的获胜者，显示出其在决定选举结果方面的关键作用。 ￼所以我说，宾州全世界的宾州。 😄.#美国大选# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvb97fa1o8j30v91m57hu.jpg,无,无,2024-11-05 12:34,iPhone 13 Pro Max,5,2,3
OEPXi0A4o,最新英国Survation民调显示，依靠女性支持，哈里斯在宾州以微弱优势领先特朗普在2024年美国总统大选的最后时刻，宾夕法尼亚州的选民们正前往投票站投票。根据最新的英国Survation民调显示，哈里斯以微弱优势领先特朗普。民调于11月1日至4日进行，结果显示哈里斯获得了51%的选民支持率，略高于特朗普的48%。尽管宾州的整体民调平均数值显示双方势均力敌，但Survation的民调指出，由于当天有意投票的选民出席率略高，且早期投票中的受访者倾向也被计入，因此哈里斯以微小优势领先。在宾州，预计提前投票将超过总投票数的四分之一。请求邮寄选票的注册民主党人明显多于共和党人，因此Survation估计哈里斯在投票日开始时将拥有37个百分点的领先优势。不过，这一优势将因当天倾向于共和党人出席的投票而迅速缩小。数据显示，提前投票的共和党和民主党注册选民中，分别有92%和91%按党派偏好投票，几乎没有观察到净转换。而对于无党派或其他小党派的选民（目前占收到的邮寄选票的11%），他们的提前投票或投票意向更倾向于支持哈里斯，这将对哈里斯形成些许助力。各群体投票模式投票模式在男女之间存在显著差异。特朗普在男性选民中有明显优势，支持率为54%，而哈里斯在女性选民中则领先14个百分点（支持率为56%对42%）。哈里斯在女性中支持率较高（+12），而在男性中较低（-10）；相比之下，特朗普的支持率则在女性中净评分为-16，而在男性中为+8。在非白人选民中，哈里斯的支持率较高，在黑人选民中以81%对18%领先，在拉美裔选民中以64%对31%领先。然而，特朗普在白人选民中以52%对48%领先。教育程度方面也存在显著差异。哈里斯在大学毕业生中支持率为55%，而特朗普在没有大学学历的选民中领先，尤其是在高中毕业选民中支持率为54%对45%。在宾夕法尼亚州的参议院竞选中，现任民主党参议员鲍勃·凯西对共和党挑战者大卫·麦考密克的支持率优势更大，民调显示凯西的支持率为53%，而麦考密克为45%。自由党、宪法党和绿党的候选人各自支持率约为1%。尽管哈里斯凭借微弱优势和强劲的提前投票支持，似乎有望在宾州获胜，但由于优势非常微小，最终结果仍将取决于投票日当天的实际投票率，而非民调中受访者的意向。数据来源Survation对宾夕法尼亚州1016名18岁以上的成年人进行了在线民调。实地调查时间为2024年11月1日至4日。#美国大选# [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/007eb6O2ly1hvb96xus04j30zn1l744t.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvb96xmzu3j30zu0rwtdj.jpg",无,无,2024-11-05 12:34,iPhone 13 Pro Max,3,2,2
OEPeurj1U,#女孩电梯遭猥亵#14岁的孩子，电梯里威胁7岁的女孩，这幸亏是电梯里，如果实在没有人的地方，比如公园里怎么办？14岁的孩子，什么是对什么是错应该很清楚了，这种情况单纯的批评教育怕是没什么用，因为讲的那些大道理他已经懂了，要给他一些惩罚，长点教训，现在还有补救的机会，不然真的成年的时候干出什么事儿来，再后悔就晚了。 ,,无,无,无,2024-11-05 10:43,iPhone 13 Pro Max,2,1,1
OEPcXggpj,#瑞士卷怎么分#看了视频，很多人会感到气愤，这男的太自私又爹味十足，自己和孩子吃了瑞士卷，还不让媳妇吃，还要讲一大堆道理。我看了之后第一感觉是，这是个剧本，演的。并不是说生活中没有这类事情的发生，甚至有些比这个更令人无语令人气愤的，但仅就这个视频来说，从文本、说话到配乐、剪辑，看着像是摆拍演出来的。视频反映的现象值得思考，但不应引起对立和矛盾。[查看全部图片/视频] ,,无,无,无,2024-11-05 10:40,iPhone 13 Pro Max,3,1,1
OEOuAgClP,鸡蛋羹要火！“太空出差”半年，航天员们落地后吃到的第一顿饭，竟然不约而同都选择了鸡蛋羹，这是为何，难道是要补充蛋白质吗？11月4日凌晨两点十五分，神舟十八号航天员叶光富、李聪、李广苏安全顺利出舱后，不光健康状态良好，感觉也十分良好。他们从太空回到地面后的第一餐，内容非常丰富，牛肉面、鸡蛋羹、酱牛肉、萝卜炖羊肉、土豆丝、西蓝花……还有咱们普通家庭最常见的早餐：小米粥和榨菜、饼。航天员们吃了半年的太空食物，早就对地球上美味的家常菜十分想念，不过他们都青睐的一道菜就是鸡蛋羹。#神十八回家# http://t.cn/A6nKct3Q ,,无,无,无,2024-11-05 08:50,微博视频号,2,1,1
OEOko9Ttw,美国总统大选向来与“钱”挂钩，随着大选进入倒计时，今年的总统选举有望成为美国历史上最昂贵的一届。彭博社11月1日刊文称，1.1万个政治团体为美国2024年大选活动花费了14700000000，没错，147亿，单位是美元。由于美国法律对美国总统选举和国会议员选举的资金投入没有限制，随着民主、共和两党的斗争白热化，广告、短信、邮件等拉票内容向选民席卷而来。据美国广告追踪公司AdImpact预测，2024年美国总统选举将是有史以来最昂贵的一次。#美国大选# [组图共3张] 原图 ,,"https://ww4.sinaimg.cn/large/007eb6O2ly1hvb20a6lgmj33cs28i4qq.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvb208ifl9j34222pdu0x.jpg,https://ww2.sinaimg.cn/large/007eb6O2ly1hvb20ap5gwj31jk112x2t.jpg",无,无,2024-11-05 08:25,iPhone 13 Pro Max,3,1,1
OEOjZlDtk,【美媒：“美国例外论”的破灭】美国《大西洋》月刊网站10月25日刊发题为《美国例外论的破灭》的文章，作者是美国州立圣迭戈大学心理学教授琼·特文格。文章摘编如下：在美国，爱国主义的源泉之一是美国例外论——认为美国是绝无仅有、一枝独秀的国家。这种说法认为，美国的制度起源于一个王国世界中的民主国家，强调自由和机会，因此与众不同。在年轻人当中，这种信念正在迅速消亡。自1976年以来，一项具有全国代表性的大型调查询问17-18岁的美国高中生是否认同“尽管我们的做事方式有很多瑕疵，但仍然是全世界最好的”：这相当简练地总结了美国例外论。20世纪80年代初，67%的高中生认为美国的制度是最好的。时至2022年，只有27%的人这样想。因此，现在每四个美国青少年当中只有一个人认为他们的国家是个例外。这样的下降似乎与国家大事基本无关。在21世纪头十年末期的大衰退期间以及2010年代的经济繁荣时期，对美国例外论的信念都发生了动摇。在美国处于战争状态以及和平时期的时候，它都出现了减弱。如今，自由派青少年尤其不支持这种想法。就在20世纪90年代末，大多数人还认为美国的制度是最好的。时至2021-2022年，这一比例降到了14%——只有1/7。保守派青少年对美国例外论的信念也有所弱化，但幅度小得多：47%的保守派青少年在2021-2022年相信这种观点。对这个国家的地位和可能性的负面看法可能会影响它的未来。Z世代可能感到幻灭，但总体而言不是虚无主义：如今的年轻人也比前几代人更愿意采取行动。从2014年到2021-2022年，越来越多的高三学生认为，抗议和投票可能会“对这个国家的运行方式产生重大影响”。就年轻人的投票率而言，Z世代高于前几代的同龄人。当然，这可能会带来积极变化。纵观美国历史，不满甚至义愤往往是对有关国家优点的过分宽泛或者轻率看法的重要纠正，如果这种看法不受质疑，就会使不公正现象长期存在。但是，Z世代的许多成员似乎确信，必须进行彻底变革——对政府模式，对经济，对文化。在我为我的书《世代》而分析的一项2020年民调中，四分之三的美国Z世代（比其他任何一代人都多）同意需要对政府的“基本设计和结构”进行“重大变革”。近三分之二的人认为美国不是“公平社会”，这一比例也高于年龄更大的人。2018年的一项盖洛普民调显示，在18岁至29岁的年轻人当中，对社会主义持积极看法的比例（51%）高于对资本主义持积极看法的比例（45%）。前几代人普遍接受的一些理想和理想主义如今对年轻人似乎没有那么大吸引力。正如我们对自己的积极看法可能过于夸大一样，认为美国一枝独秀的想法至少在一定程度上也是我们作为一个国家对自己抱有的过于乐观的幻想。但是，就像我们积极的自我幻想一样，爱国主义也有它的好处，包括公民更满意，政治更稳定。由于Z世代不相信美国例外论并且愿意采取行动，美国可能会在未来几十年里见证一个非同寻常的政治变革时代。（编译/葛雪蕾）#美国大选# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hvb1z9y47oj34jb2ufb2b.jpg,无,无,2024-11-05 08:24,iPhone 13 Pro Max,3,1,1
OEOiIu0zi,#女孩电梯遭猥亵#，怎么又发生未成年男孩猥亵小女孩事件了？近日，在江西景德镇乐平市某小区发生了一起令人震惊的事件，一名7岁女孩在电梯内遭到了一名14岁男孩的猥亵。电梯内被捂嘴女孩妈妈发声，女孩妈妈栗女士称： “男孩一个手捂着女儿的嘴巴，另一只手掐着脖子。女儿就有点窒息，当时晕了一下，然后几秒钟就醒了。男孩抱着女儿走出单元门后刚好有人路过，女儿又哭，男孩就害怕就给她放下来了。报警后，男孩因为未成年，很快就被放出来了”。这个14岁的男孩胆子很大，竟然敢在公共电梯内搞这个事，估计不是首犯了吧，只是可能以前没有被抓住。即使抓住又怎么样呢？只是被“行政拘留处罚”，“男孩因为未成年，很快就被放出来了”，主要还是现行法律对对未成年犯罪的惩罚过于宽容，需建立更完善的惩罚机制。希望不要让“未成年”成为他这类人的保护伞。相关部门、法律制定者还是尽快行动吧，否则像这类事件还会继续上演。而且这个14岁男孩有这次侥幸逃脱“经验”后，下一次还会继续这么干，只到成年才会不得不停止。 [组图共4张] 原图 ,,"https://ww1.sinaimg.cn/large/007eb6O2ly1hvb1w0a028j30qo1bfq7p.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvb1w0i70cj30ow0z3wkd.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvb1w0p8qtj30ow0zb44a.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvb1w02c2dj30ow0zs7a9.jpg",无,无,2024-11-05 08:21,iPhone 13 Pro Max,7,1,1
OEOaT8jRO,近日，“女孩电梯遭猥亵”一事，引发网络关注和热议。11月4日，当地警方发布警方通报称，此事于11月2日21时20分许发生在江西景德镇乐平市某小区，一名小女孩在电梯内被一名男孩捂嘴，控制约2分钟后被抱出电梯，随后被路人发现，男孩才将女孩放下，并逃离现场。目前，涉事男孩已受到处罚，因其已构成猥亵他人罪，被处以行政拘留，由于涉事男孩未满14周岁，根据相关法律法规，他很快被释放。双方家属未就民事赔偿达成一致，受害女孩7岁，被捂嘴后有些窒息，晕了几秒钟后恢复意识，女孩因受惊吓变得不爱说话，晚上经常做噩梦，其家长已准备起诉。从电梯的监控画面来看，这名14岁的男孩在电梯内，直接捂住女童口鼻，在长达约2分钟的时间里，哪怕女童不断挣扎，但男孩并未松手，在男孩将女童抱出电梯时，万幸被路人发现，否则后续发生什么，真不敢想象。在我看来，男孩的父母对其的教育是缺失的，尤其在性教育方面，男孩的猥亵行为已触及法律，作为监护人是失职的，应该承担相应的法律责任，最起码应该有相应的道歉、赔偿。#女孩电梯遭猥亵# [组图共4张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hvb1bxe704j30z013fws0.jpg,https://ww4.sinaimg.cn/large/007eb6O2ly1hvb1bxmyv0j30l70q579k.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hvb1bxtgzmj308r09oglo.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hvb1by3n30j30qo230n8f.jpg",无,无,2024-11-05 08:02,iPhone 13 Pro Max,7,1,3
OEOa92yik,乐平市公安局11月4日通报，11月2日21时50分许，该局接到报警称一小女孩在电梯内被一男子猥亵。接警后，该局立即组织警力开展工作，并于次日凌晨2时许将刘某某传唤至公安机关接受调查。经查：当日21时20分许，刘某某（男，14岁）乘坐电梯时对王某某（女，7岁）进行捂嘴并猥亵，在将王某某抱出电梯时被路人发现后逃离现场。根据相关规定，刘某某的行为构成猥亵他人，警方已依法对其作出行政拘留处罚。#女孩电梯遭猥亵# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hvb21bqakcj30l70q579k.jpg,无,无,2024-11-05 08:00,微博视频号,5,1,1
OEGBWDmQR,神十八3人回家带了近70斤太空特产，第7批空间科学实验样品交付科学家。今天，中国空间站第七批空间科学实验样品随神十八顺利返回。本次下行科学实验样品涉及空间生命科学、空间材料科学、微重力燃烧科学等领域28项科学实验项目，总重量约34.6公斤。目前，中国科学院空间应用中心已对返回的生命实验样品基本状态进行检查确认，交付科学家开展后续研究。转发点赞，期待新的研究成果！#神十八回家# [组图共4张] 原图 ,,"https://ww2.sinaimg.cn/large/007eb6O2ly1hva3xsxelfj30j60dydhr.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hva3xt43f2j30j60cpq41.jpg,https://ww1.sinaimg.cn/large/007eb6O2ly1hva3xsns1gj30j60cpmye.jpg,https://ww3.sinaimg.cn/large/007eb6O2ly1hva3xt9f3bj30j60craay.jpg",无,无,2024-11-04 12:46,iPhone 13 Pro Max,6,1,3
OEGBn27zg,2024年美国大选已成为历史上最昂贵的选举。根据彭博社11月1日的报道，1.1万个政治团体共花费了147亿美元。在这笔巨额资金中，亿万富豪的捐款尤为引人注目，至少20名亿万富豪向特朗普捐赠了2.81亿美元。其中，全球首富马斯克向特朗普捐出了1.19亿美元；至少24位亿万富豪向哈里斯捐赠了1.12亿美元，前全球首富、微软创始人比尔·盖茨捐出了5000万美元。尽管如此，哈里斯自7月成为民主党候选人以来，展现出了更强的筹款能力，特别是在拜登退出后，她的竞选团队在首日便筹集了8100万美元，创下了新的历史记录。下面是凤凰网财经根据公开数据梳理的图表，记录这场史上最贵选举：#美国大选# 原图 ,,https://wx3.sinaimg.cn/large/007eb6O2ly1hva3wd4pjzj31o06xchdv.jpg,无,无,2024-11-04 12:45,iPhone 13 Pro Max,5,1,3
OEGAGgNpV,姜萍事件里面，昨天涟水中专已经对王某某进行通报处罚。估计阿里内部有也会处罚相关责任人。王某某被诚勉谈话处理，取消本年度评先评优资格。将进一步加强师德师风和校风学风建设，教育引导师生树立正确的价值观和成才观，鼓励师生踏实上进。同时，恳请广大公众对未成年人给予更多包容和爱护。这件事，阿里可以说利弊参半。姜萍初赛获得优秀成绩，在传播上符合逆袭，天才遗漏，中考分流等多个大家关注点，所以把阿里这个本来基本上小圈子的大赛变成一个全国妇孺皆知的活动，这是利益。不过因为阿里主办部门在宣传姜萍这个异常情况，面对严重违反常识的事情，不够谨慎，也没有预料影响这么大；哪怕通报前，让姜萍做一套大一高数卷，就可以解决真假，结果没有，导致公司信誉受损，所以组织者被内部处罚是少不了的。#姜萍事件通报#[查看全部图片/视频] ,,无,无,无,2024-11-04 12:43,iPhone 13 Pro Max,5,2,4
OEEUJnEfJ,哈里斯的竞选团队周日宣布，她将于周一晚上（选举日前夕）邀请一些大牌明星参加宾夕法尼亚州的集会，其中包括脱口秀女王奥普拉·温弗瑞、美国流行女歌手Lady Gaga、“水果姐”凯蒂·佩里和拉丁裔摇滚巨星瑞奇·马丁等。“这些艺术家和公众人物是数百万美国人信赖的代言人，公众听着他们的音乐，在社交媒体上关注他们，或者以其他方式受到他们的启发，”竞选团队表示，“竞选团队相信，通过他们的声音来阐述这次选举的利害关系，将进一步鼓励和动员人们去投票。”#美国大选# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hv9wg4g2euj30sg0iyn1c.jpg,无,无,2024-11-04 08:27,iPhone 13 Pro Max,2,0,0
OEETPCbEF,美国总统候选人哈里斯和特朗普2日在美国摇摆州展开对决，这是美国现代最激烈的一次总统竞选的最后一个周末，一系列摇摆州的集会将考验他们的耐力和说服这个国家最后一批犹豫不决选民的能力。报道称，2日两人都在北卡罗来纳州举行了集会，哈里斯还将在佐治亚州和密歇根州举行集会，进一步传递特朗普是对美国民主的威胁这一信息。特朗普还会前往弗吉尼亚州、佐治亚州和宾夕法尼亚州。他承诺将对政府进行彻底的右翼改造，并发动咄咄逼人的贸易战，以推行他的“美国优先”政策。选举日是5日，但美国人已经提前数周投票，目前已经投出了7200多万张选票。民调继续显示选情胶着，尤其是在可能决定美国选举人团制度结果的7个战场州。#美国大选# 原图 ,,https://wx2.sinaimg.cn/large/007eb6O2ly1hv9wdu3hxij30sr0g6tbu.jpg,无,无,2024-11-04 08:25,iPhone 13 Pro Max,2,1,1
OEETipWvf,姜萍事件发酵到一定程度，就和姜萍本人无关了，她只是工具人的存在，因为「天才少女」和「中专逆袭清北」的人设太完美太稀缺，再加上某些人群对其女性主义的不断上高度，认为破除刻板印象，这太适合讲故事，才被架了上去。她当然有责任，一个高中生当然不能作弊说谎，但对她的苛责是有限度的，一个中专女孩子而已，一开始可能都没意识到事件发酵到如此地步，觉得就和日常在宿舍与朋友们吹个牛一样。很多信息说她已不在学校，且名字和照片全网皆知，还有“主=6”的梗，这样的代价已经够大，甚至超标。数学是骗不了人的，不会就是不会，哪怕短暂获得了荣誉也迟早被摘干净。而与之对应的，是平台方主办方，以及推波助澜的宣传方，如果姜萍和王润秋是从0到1的责任，那他们才是1到100的责任。#姜萍事件通报# 原图 ,,https://wx4.sinaimg.cn/large/007eb6O2ly1hv9wcguvgzj30u013ztfn.jpg,无,无,2024-11-04 08:24,iPhone 13 Pro Max,2,0,0
