微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P0tHl3OVY,#小姐姐的约会故事# 临睡前再继续更一点电子榨菜吧。昨天写到我们在捷克小阿弟叔叔家的阁楼里跳舞。正当我们躺在地板上享受这片刻的“独处”时光（其实也不能算独处，他同学还在沙发上）我的手机响了，Max打来问我要不要一起吃晚饭。我和Vasek说我要回酒店了，他说他送我回去。我说不用了，酒店很近，我认识回去的路。他说那晚上九点见。说完后我们都看了一眼沙发上的Lukas，接着又对视了一眼并摇头苦笑。一开始的计划不是这样的，我们曾商量过会一起过夜，我说我是个认床认枕头的人。他说他就是我的枕头。可结果呢？我莫名其妙和Max过了一夜，他成为了Lukas的枕头。生活无时不刻都在和我们开着玩笑。和意大利小伙们吃过晚饭后我回到酒店，然后按之前说好的见面地点去和Vasek碰头。原以为他会独自赴约，但到了塔楼下却发现他同学醒了。我跟着他们来到了那个他想带我去的酒吧，叫U sudu，在捷克语里就是酒桶边上的意思。酒吧看上去很小的一个门面（图二是我2013年拍的），但这是一个二战时期地下掩体改造的酒吧，走进去才发现这个酒吧有18层地狱那么深。在昏暗的灯光下，我们穿梭在各种奇奇怪怪的人群中，有满脸穿刺的，有留着莫西干头的，有剃光眉毛涂着黑色唇膏的男人。Vasek带我来到了最底下的那一层，选了一张靠墙的桌子。此时一阵巨大的轰鸣声隔墙传来，桌子都跟着一起晃动了起来。“别怕，是地铁。”他说。“这个地方手机一格信号也没有。布拉格人说这里是躲避领导和老婆最好的地方。” 正当我掏出相机想拍几张照片的时候，发现那群怪人朝我走来了。“完了，完了！数码相机要保不住了。”我心想。一个留着红色鸡冠头穿皮马甲的小哥用捷克语跟我说了什么。我完全不明白他的意思。“他说能看一下你的相机吗？”Vasek给我翻译道。“他想要吗？”“不，他只是想看一下。”我想还是保命要紧，他要就给他吧。于是我乖乖地交出了那台佳能数码相机。那群哥特族又叽里咕噜地跟我说了什么。“他们想知道这个不用胶卷的话，照片存在哪里？”Vasek继续给我翻译。我打开相机，给他们展示了里面的那张512M的内存卡。他们发出一阵惊叹！然后问我这么小一张卡能放多少张照片。我耐心地和他们解释着分辨率，如果不压缩的情况下大约200张左右。那些人又是一阵惊叹。那时我发现酒吧底层几乎所有的怪人都围在我身边了。其中一个穿着鼻环，眼睛像透明玻璃弹珠般透亮的小哥问我能不能给他拍一张照？他想发给他的妈妈。我说当然可以。于是他在酒吧的杯垫上写下了他的电子邮件，我向他保证等我回国后一定会把照片发给他。拍完后我给他看了预览，他开心地给了我一个拥抱。后来每次去布拉格，我还会去这个酒吧坐坐、喝杯饮料，观察周围那些奇奇怪怪的人，但没人会在乎你是谁，这就是我爱那个城市的原因之一。 [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvne2tk44ej30gs0cl40n.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvneich9rcj31w02iob2a.jpg",无,无,2024-11-16 01:06,iPhone 13 Pro(银色),54,3,23
P0t6X02Z9,#德国连环强奸案告破# 在国外尽量远离自己不熟悉的同胞，因为我们面对同胞一般都会放下戒备，同胞作案的隐蔽性也极强。  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvnci6ovbkj30wi1fejyc.jpg,无,无,2024-11-15 23:37,iPhone 13 Pro(银色),98,14,14
P0t3Y1nAl,#印尼0比4日本# 视频最后有惊喜 MD小姐姐Yuqi的微博视频  ,,无,无,无,2024-11-15 23:29,iPhone 13 Pro(银色),4,1,0
P0sK8b2dF,#德国出现针对中国女性连环强奸犯#这个破案了！还是那句话，在国外尽快远离不认识的同胞。  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvnawo7zx2j30wi1fegtc.jpg,无,无,2024-11-15 22:40,iPhone 13 Pro(银色),29,3,5
P0s1KdJf3,#上海截取不雅字的打卡地走红# 继Citywalk Citydrink后City Fxxk又来了，洋气不洋气？City不City啊？  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvn7r3143tj30wb11knbo.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvn7r72910j30vu1hk7ii.jpg",无,无,2024-11-15 20:51,iPhone 13 Pro(银色),136,26,35
P0rkzDwhQ,#网曝海马体一试衣间天花板装有监控#我去拍照，只穿自己的衣服，摄影棚提供的衣服我从来不穿。  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvn4ood4mcj30j70qo0ty.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvn4oorbfwj30g20qomy3.jpg",无,无,2024-11-15 19:05,iPhone 13 Pro(银色),14,0,4
P0r9J7mAp,#女生不喝奶茶却查出糖尿病无法接受# #相亲的时候你会介意另一半有糖尿病吗？#   ,,无,无,无,2024-11-15 18:38,iPhone 13 Pro(银色),60,0,10
P0qEhCPdK,#下周上海气温跌至1字头#浦东大雾了  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvn1nqa1eoj32c0340kjm.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvn1o8918yj30vg12gah0.jpg",无,无,2024-11-15 17:20,iPhone 13 Pro(银色),17,0,9
P0qtXqNDn,#我们无孩爱猫女老了就这样#醒醒啦！人家家长来接孩子了！ MD小姐姐Yuqi的微博视频  ,,无,无,无,2024-11-15 16:55,iPhone 13 Pro(银色),25,4,10
P0qipC3ji,#慢牛# 这是一个流行“慢”的社会，“慢牛”、“慢就业”、“慢生育”，可能因为某些原因，我们想快都快不起来，而我们又不擅长于慢。  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvn0488trlj334026vqv6.jpg,无,无,2024-11-15 16:27,iPhone 13 Pro(银色),9,0,2
P0qdRy9mY,真的假的？还是我朋友忽悠我？  [组图共2张] 原图 ,,"https://ww3.sinaimg.cn/large/006H7f7Jgy1hvmzsdtpqtj31ko16i788.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvmzsci46cj30q91hktez.jpg",无,无,2024-11-15 16:15,iPhone 13 Pro(银色),21,10,22
P0pXLgcta,#赚钱不就是为了提升幸福感的吗#每天赚十几块，每月交1200，还有人盯着我要我赔37000。我大概也算重点排查人群了。算了，今天礼拜五，不应该那么丧的。  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvmylgnj4bj30uy08v3yv.jpg,无,无,2024-11-15 15:36,iPhone 13 Pro(银色),28,0,7
P0pJE99na,#价格是车最好的医美# 收入是男人最好的医美  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvmxmxh57tj30wi1e4k6w.jpg,无,无,2024-11-15 15:01,iPhone 13 Pro(银色),12,0,8
P0pAc3MXF,#反诈老陈称当年辞职太冲动#这人为啥隔三差五就出来后悔一次？？  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvmwyj5fr9j30wi1yc4j8.jpg,无,无,2024-11-15 14:38,iPhone 13 Pro(银色),10,0,8
P0pstvIJH,#大英博物馆获捐价值10亿英镑中国瓷器#想起一个笑话：为什么金字塔都在埃及🇪🇬？ 因为英国人搬不动。  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvmwejnwubj30qo0xcdka.jpg,无,无,2024-11-15 14:19,iPhone 13 Pro(银色),5,0,1
P0plREOuH,#大英博物馆获捐价值10亿英镑中国瓷器#我建议大家有条件的这辈子一定要去大英博物馆看看！  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvmvy5e8a7j32c03404qr.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvmvy3lpwoj31cc1sgkjl.jpg",无,无,2024-11-15 14:02,iPhone 13 Pro(银色),75,4,28
P0pbLuUNS,后续来了，我本来打算和这个男人见一面，找点微博素材，结果他还看不上我。对方要找85后的上海姑娘，能生育，有稳定的工作，原生家庭和睦，父母高知/体制内加分（这几条我都不符合）。这次对不住大家了，下次有素材我再写。  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvmuz7usorj30qq0nx784.jpg,无,无,2024-11-15 13:37,iPhone 13 Pro(银色),83,32,90
P0oYWFKu0,#养老问题成了海外独生子最深的痛#这期节目怎么和我上次去听的那个培训差不多？说我国目前灵活就业人员的数量高达2亿（其中包括像我这样每天十几块钱收入，但每个月要交1200的），鼓励大家勇于尝试，去做斜杠青年，享受不同的人生。我觉得我能做的就是尽量活下去，但这样的斜杠人生就不值得传承给下一代了。 [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvmu74mzfoj334022x7wi.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvmu84ep5tj333w2b91kz.jpg",无,无,2024-11-15 13:06,iPhone 13 Pro(银色),13,0,10
P0oQOEJcF,#养老问题成了海外独生子最深的痛#电视上的专家正在聊“慢就业”，鼓励年轻人去做“数字游民”（我理解为流浪乞丐）去享受既要面包牛奶也要诗和远方的惬意生活。我就笑笑不评论了。  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvmtor8qrcj334026onpe.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvmtp1xxvij3340252npe.jpg",无,无,2024-11-15 12:46,iPhone 13 Pro(银色),18,14,8
P0oMazzTb,#建议大家一定要远离恋爱式友情#小姐姐建议大家可以尝试一下友情式恋爱，在你失恋、生病、焦虑的时候有个异性能及时出现在你身边，给予你照顾和陪伴。而这些不出于任何不良动机的等价交换。  ,,无,无,无,2024-11-15 12:34,iPhone 13 Pro(银色),27,23,7
P0ofctrei,#狗狗在家里被人开车投毒死亡# 这不是狗子，这是一只菠萝包！  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvmr1o2x7mj30yh12sjzt.jpg,无,无,2024-11-15 11:13,iPhone 13 Pro(银色),16,0,4
P0ocvfK9a,#赫本经典造型重现上海#点进去一看，好尬的一条热搜。  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvmqu9mpe8j30zj12raio.jpg,无,无,2024-11-15 11:07,iPhone 13 Pro(银色),19,0,12
P0o2q2o4S,早！感谢国家队，今天比昨天多了十块钱。#睡后收入#  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvmq4lepblj30uy08vdg9.jpg,无,无,2024-11-15 10:42,iPhone 13 Pro(银色),36,3,19
P0k4Ix9og,#张玉宁绝杀# 从天堂到地狱，以后张玉宁就是我们的哈兰德！  [组图共2张] 原图 ,,"https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm8mkajy5j30b407m3yv.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvm8mjvs3ej31760kujv7.jpg",无,无,2024-11-15 00:36,iPhone 13 Pro(银色),14,0,2
P0k2ruF9A,#国足赢了# 行将就木前再看一次国足冲出亚洲 走向世界有望了！  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvm8gesxu7j30ol0i7jun.jpg,无,无,2024-11-15 00:31,iPhone 13 Pro(银色),9,3,3
P0jS3myS0,#国足进球#天助我也！中国队拿3分啦！！！中国队有6分啦！！！  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvm7qfp79hj30rb0b8juh.jpg,无,无,2024-11-15 00:05,iPhone 13 Pro(银色),27,2,12
P0jPxnBwe,#国足vs巴林#完了完了！本来就伤兵满营，进球的又被担架抬下去了  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvm7jyuk0aj30t30e30xk.jpg,无,无,2024-11-14 23:59,iPhone 13 Pro(银色),7,0,2
P0jNmBIAi,#国足vs巴林#中国队惊天大逆转！老天爷开恩！我都快哭了  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvm7eenck4j30th0e1tcn.jpg,无,无,2024-11-14 23:54,iPhone 13 Pro(银色),8,2,6
P0jMiFMy2,#国足vs巴林# 挺了80几分钟还是没挺住，大意失荆州了 走好不送  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvm7b5pydej30up0f844k.jpg,无,无,2024-11-14 23:51,iPhone 13 Pro(银色),7,1,5
P0jwoEBpz,#没人选麦琳#今天我表妹要给我介绍一个相亲对象，我明确表示不要😑 婚姻不是解决一切困难的万灵丹，人生也绝不是生人。  [组图共2张] 原图 ,,"https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm67k81abj30qq0nxdjw.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm67jqdtpj30rr1ontf8.jpg",无,无,2024-11-14 23:12,iPhone 13 Pro(银色),56,14,62
P0jszp0s1,#国足半场0比0巴林#下半场猥琐发育不要浪！苟一苟，一分就到手了！  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvm5xqfpcnj30u011ithy.jpg,无,无,2024-11-14 23:02,iPhone 13 Pro(银色),9,0,2
P0jnBvUdp,#国足vs巴林#加油！这场拿到一分就能超印尼排第五，好像还有机会  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvm5kd4rynj30t20cmaei.jpg,无,无,2024-11-14 22:50,iPhone 13 Pro(银色),13,0,7
P0jgDcE4W,#峰哥获奖了#绑匪看了摩拳擦掌  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvm52rejn3j30wi1ycneq.jpg,无,无,2024-11-14 22:33,iPhone 13 Pro(银色),15,2,8
P0j7J2TmY,#国足近一年首次0归化首发#开场十分钟不到，情况看着不太妙，控球基本二八开  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvm4fj5aufj30qg0bqdif.jpg,无,无,2024-11-14 22:11,iPhone 13 Pro(银色),22,2,19
P0j5Vm5Zl,今天也不是颗粒无收，小🍠上一条一天浏览量破了6位数，评论收藏500+，粉丝快800了。但干货帖目前还会在微博发布，我爱我微博的粉丝  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvm4anerpkj30h40lnjv7.jpg,无,无,2024-11-14 22:07,iPhone 13 Pro(银色),22,1,14
P0j3zvoOF,#美国男子特朗普胜选后枪杀全家#他还爱着前女友  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvm45j5qjkj30wi1yc7qb.jpg,无,无,2024-11-14 22:01,iPhone 13 Pro(银色),17,1,3
P0j26DvpD,#微博竞燃之夜#我只关心明天有没有8块钱。这些日入斗金的和我毛线关系都没有  ,,无,无,无,2024-11-14 21:57,iPhone 13 Pro(银色),21,0,5
P0iXofdXw,#国足对阵巴林# #今晚你会收看国足对巴林的比赛吗？#   ,,无,无,无,2024-11-14 21:46,iPhone 13 Pro(银色),28,0,0
P0iCg3IrN,#连吃三年解毒片女子中毒浑身黢黑#这人是不是应该去上个扫盲班？？牛黄解毒片当盐津枣吃？  原图 ,,https://wx3.sinaimg.cn/large/006H7f7Jgy1hvm26hhk51j30wi1txh0x.jpg,无,无,2024-11-14 20:53,iPhone 13 Pro(银色),17,2,10
P0irigQkO,卡地亚展在上博东馆，可在上博微信小程序上预约购票。上次陈世英的展览我没去看，所以也无法比较。  [组图共4张] 原图 ,,"https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm1gnct9vj331z2bznpf.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm1gr4hx6j332e2c0npd.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm19hw6xxj31r22xlu0y.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvm1fblztrj31r23404qr.jpg",无,无,2024-11-14 20:26,iPhone 13 Pro(银色),35,0,13
P0ink9jiw,铜钱式翡翠腰带（1930年 ）前两天说过，当时是东风西渐的鼎盛时期，放大看翡翠上刻有“光绪通宝”“连中三元”“五子登科”等中文字样。能想象这是一条卡地亚制作的饰品腰带吗？#卡地亚#  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvm115qsfdj33402c0u0y.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvm11ghol5j33402c0qv6.jpg",无,无,2024-11-14 20:17,iPhone 13 Pro(银色),45,10,10
P0ik1vrU6,难得一见的芭芭拉 赫顿传世翡翠项链（1934年订制 2.14亿港元）就是那位经历了7次婚姻，每天的生活就是买买买，死时刚好把钱花光的美国传奇名媛。#卡地亚#  [组图共4张] 原图 ,,"https://ww2.sinaimg.cn/large/006H7f7Jgy1hvm0s46wl5j33402c07wi.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvm0rtd586j33402c07wi.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvm0rqgbwqj32c0340kis.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvm0t3996bj30kg0qjdi7.jpg",无,无,2024-11-14 20:09,iPhone 13 Pro(银色),32,2,4
P0ifzcgwl,今天没心情写文字了，还是发点图吧。展品之一的格雷斯凯利王妃的冠冕（1955年） #卡地亚#  [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvm0l0fhwlj33402c04qq.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvm0l2bu7yj30sc10swm7.jpg",无,无,2024-11-14 19:58,iPhone 13 Pro(银色),22,1,5
P0i9sglcD,今天的展品中有一张卡地亚在纽约第五大道精品店的照片和店铺1934年寄给VIP的圣诞贺卡。这家店铺是1917年卡地亚先生的孙子用一串珍珠项链和一位富商（他爹是美国铁路大亨）的老婆换来的，当时估值100万美元，而这幢楼当年的市值在92.5万美元左右。卡地亚告诉这位贵妇，这条项链是花了十年时间才收集到128颗大小、形状、皮光都差不多的顶级天然珍珠串起来的。但到了50年代，日本人的珍珠养殖业开始大行其道，这条项链最终在拍卖会上以15万美元成交。#卡地亚# [组图共2张] 原图 ,,"https://ww4.sinaimg.cn/large/006H7f7Jgy1hvlznpkgp8j32c03407wi.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlzns65ckj32c03401ky.jpg",无,无,2024-11-14 19:43,iPhone 13 Pro(银色),16,1,2
P0hr27imF,今天偷懒没怎么更，明天估计7块钱也没了下午去上博东馆看了这个“满庭芳菲”卡地亚高级珠宝展。工作日又加上下雨天，人不多。但正如之前网友们说的，这个展览的动线设计得一塌糊涂！基本是没动线，就是这里看看，那边瞅瞅。不知道节假日观众多的时候是什么情况，刷到很多人说场内很乱，堪比暑假的埃及展，根本无法观赏展品。但其实这个展览还是值60块门票的，一些展品很少公开展出，或要跑几个国家才能看到。图17的这本展册要卖323块，还是打折后的，令人望而却步。国庆期间梵克雅宝展上的那本制作精美、同样厚度的《尚绿之境》是免费赠送的。#卡地亚# [组图共18张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwon4pm6j32c0340kjn.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwooey7rj32c0340npd.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvlwoqob96j32c0340npe.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvlwosrtrdj33402c0u0y.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwowm48cj33402c0kjm.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvlwoxuom3j32c03401kx.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwozjfogj32c0340qv6.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwp1b7wcj32c0340b2a.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvlwpb9o2kj31mx2xdkjm.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvlwou8jsvj33402c0npd.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwoix37pj32c0340u0x.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwp2uuffj32c0340b2a.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvlwp4d9lmj33402c07wi.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwp6f3zxj33402c0npe.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwp88gytj32c0340u0y.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwry0iv2j32c03407wj.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvlws041i7j32c0340e82.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlwrv42wvj32c03401kz.jpg",无,无,2024-11-14 17:53,iPhone 13 Pro(银色),40,2,33
P0g0D4Clx,#韦雪和男友官宣#前两天看到很多人在拿她和椰壳比，我都不知道这个网红是谁。昨天7块钱不是我的错。错的是这两天的热搜有流量的都不让聊，让聊的我都没兴趣，  ,,无,无,无,2024-11-14 14:15,iPhone 13 Pro(银色),6,0,2
P0fMFoHeH,#为什么年轻人都爱打卡被带火的景点#比如我   [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvlpphyiuvj33402c01ky.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvlppj2ud5j30oy15qali.jpg",无,无,2024-11-14 13:41,iPhone 13 Pro(银色),19,1,9
P0fKjpcNZ,昨天VX上广为流传的一张图，打开大图就能看到明显的P图痕迹。字体和对话框箭头都是错的。造谣的人真的挺Low的。  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvlpglxaycj30wi1yck43.jpg,无,无,2024-11-14 13:35,iPhone 13 Pro(银色),19,0,4
P0eYAcZsJ,有没有老法师来解释一下上海话里的“南瓜桑勒庞里相”是什么意思？  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvlm3qdczbj33402c01ky.jpg,无,无,2024-11-14 11:37,iPhone 13 Pro(银色),38,8,27
P0eQGwOBa,#糖尿病还会伤害心脏牙齿和四肢#我家莘庄的一个亲戚，30出头糖尿病自己不知道，掉了6颗牙，牙医让他去查个血糖才诊断出二型糖尿病。  ,,无,无,无,2024-11-14 11:18,iPhone 13 Pro(银色),18,0,6
P0eBh0ciP,#浪胃仙IP创始人获刑8年#对不起，我只知道浪味仙，不认识什么浪胃仙。  原图 ,,https://wx2.sinaimg.cn/large/006H7f7Jgy1hvlkhdksicj30ek0jemyo.jpg,无,无,2024-11-14 10:40,iPhone 13 Pro(银色),10,1,7
P0epfhpJ5,#18岁小伙帮女友收废品还60万外债#这条热搜是鼓励大家相信爱情，早日结婚生子。贫穷并不可怕，只要肯吃苦，遍地是黄金。哦耶✌️  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvljrgexcrj30k00qogpa.jpg,无,无,2024-11-14 10:10,iPhone 13 Pro(银色),26,13,14
P0ekYfa99,收益一天不如一天，又没动力更了。爱咋咋地吧。  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvljb76ml4j30e907x3yu.jpg,无,无,2024-11-14 10:00,iPhone 13 Pro(银色),28,16,18
P0efCFjFX,#多部门发布楼市税收优惠新政#不和家里人说，这下全国人民都知道了。  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvlixiltprj30wo0kr42v.jpg,无,无,2024-11-14 09:47,iPhone 13 Pro(银色),9,1,2
P0bmkhWjz,#跟前任做朋友到底是什么心理#我来说吧，和前任做朋友的前提是两个人都是单身。如果一方结婚或步入一段恋情关系，那还是绝交吧。就我自己来说，我和前任还保持着朋友关系是因为我完全放下了，不爱也不恨、确定不可能在一起了。  ,,无,无,无,2024-11-14 02:25,iPhone 13 Pro(银色),17,1,4
P0aVQC6vP,#特朗普宣布多项任命# “欢迎回来。”拜登总统在白宫接待了他的继任者也是老对手特朗普，这是特朗普在 2020 年败选后没有给予拜登的礼遇。他们在简短而亲切的会面中讨论了过渡问题。（来源：纽约时报）  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvl49phmcbj30u011iwkn.jpg,无,无,2024-11-14 01:20,iPhone 13 Pro(银色),7,0,1
P0aObvil1,#全国法定节假日将增加# 格局要打开  原图 ,,https://wx4.sinaimg.cn/large/006H7f7Jgy1hvl3qj0r27j30wi0vwn6i.jpg,无,无,2024-11-14 01:01,iPhone 13 Pro(银色),12,0,1
P0aMC2Z79,#白种人的胰岛功能是真扛事#白种人糖尿病超多的。之前我去德国总部出差，中午在食堂吃饭的时候很多人你一包我一包掏出了胰岛素和降糖药。  ,,无,无,无,2024-11-14 00:57,iPhone 13 Pro(银色),33,1,4
P0a2Xfayp,#李子柒回归爆火是全网对清流的期待#这个热搜标题让我想起了昨天晚上的《新闻夜线》。很多电影人包括张艺谋导演都在担忧国内电影院大量观众的流失。越来越多的人沉迷于短视频爽剧，看电影也只看个“小美小帅”的AI解析。电影不看看短视频，新闻不看，看正能量搬运造谣，电视台广告也淘汰了，大家都去看直播带货。满大街群魔乱舞的网红直播，走到哪里都能听见那个喘不上气的痴呆傻笑。回到25年前，老师告诉我们下个世纪是信息爆炸的时代。爆炸的结果就是我们被海量的垃圾信息包围，基本盘无法鉴别真假善恶，使得无知的人变得更无知，焦虑的人变得更焦虑，甚至丧失了理性。冰冻三尺 非一日之寒，很难再回去了。 原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvl00hl4zlj33402c01kz.jpg,无,无,2024-11-13 23:05,iPhone 13 Pro(银色),31,5,11
P09RSjxwc,#秘鲁Chifa里藏着中国味儿#秘鲁的手工羊驼毛制品又升级了  [组图共2张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvkzks48u6j33402c01kz.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvkzkpyfkqj32c0340hdu.jpg",无,无,2024-11-13 22:37,iPhone 13 Pro(银色),4,0,1
P097klUKc,#猫 等你条件好了我再来吧# 是红烧还是水煮？  [组图共4张] 原图 ,,"https://ww1.sinaimg.cn/large/006H7f7Jgy1hvkw9lj72kj30k00qogoe.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvkw9ml6qyj30nw0qojw7.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvkw9nadrmj30qo0qoafg.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvkw9npd6ej30k00qo422.jpg",无,无,2024-11-13 20:43,iPhone 13 Pro(银色),72,12,12
P0936gYFB,#姆巴佩被曝存在精神问题#现代社会，谁还没有点精神问题？  ,,无,无,无,2024-11-13 20:32,iPhone 13 Pro(银色),10,0,2
P08OYiTF8,#上海新一股冷空气下周初来袭#今天虽然被骗了8块其地铁票，但赶在冷空气来袭之前在北外滩走走还是不错的。  [组图共6张] 原图 ,,"https://ww2.sinaimg.cn/large/006H7f7Jgy1hvkuygt846j33402c0hdu.jpg,https://ww4.sinaimg.cn/large/006H7f7Jgy1hvkuyicj6jj32c0340e82.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvkuyjtrxnj33402c0e82.jpg,https://ww3.sinaimg.cn/large/006H7f7Jgy1hvkuylrlgij33402c0qv5.jpg,https://ww2.sinaimg.cn/large/006H7f7Jgy1hvkuyw9kq3j33402c0x6p.jpg,https://ww1.sinaimg.cn/large/006H7f7Jgy1hvkuyuxk3bj33402c04qq.jpg",无,无,2024-11-13 19:57,iPhone 13 Pro(银色),44,5,15
P086jfyZv,#李子柒回归爆火是全网对清流的期待#可能是东北雨姐、疯狂小杨哥等一个个塌房后，又请她回来了？  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvkrqyjusej30wi1yc4qp.jpg,无,无,2024-11-13 18:07,iPhone 13 Pro(银色),9,2,5
P083mtLgC,#李玟姐姐回应李玟墓地杂草丛生#这些随地大小播的流量乞丐真的该立法管管了！居然连墓园都不放过！  原图 ,,https://wx1.sinaimg.cn/large/006H7f7Jgy1hvkrkvn5bbj30wi1jve21.jpg,无,无,2024-11-13 18:00,iPhone 13 Pro(银色),6,0,2
