微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OEoh3AMVM,#K7034十年前也曾发生脱轨事故# 十年前因为铁路系统员工人为破坏造成的4·13黑龙江火车脱轨事件，当时造成了15名乘客受伤，这次同一趟列车再次发生脱轨事故，需要好好调查一下了。这是十年前的：在警方拿出诸多证据面前，吴振金最终供人破坏铁轨的事实，据悉，吴振金对破坏铁轨并非临时起意，整个事件只有吴振金一人完成，在初审中，吴振金对火车脱轨所能造成的可怕后果，似乎并未有充足的思想准备。#列车脱轨事故##K7034列车发生脱轨事故# http://t.cn/A6n65FqN ,,无,无,无,2024-11-02 14:06,iPhone 15 Pro Max,95,123,26
OEnXYu3Wt,#特朗普竞选集会遇刺是特勤局的失败# 这个失败的意思是指保护特朗普失败，还是合伙刺杀失败呢？据说枪击发生前几小时，枪手父母就报警了，现场也有人发现枪手后报警了，特情局也先确认并锁定了目标，还是等枪手开枪之后，特情局再将枪手击毙…不是都说美国警方让你把手举起来的时候，你手要有掏口袋的动作，他们都会对着你清空弹夹了吗？这些特工发现有人用枪对着总统候选人了，还要等枪手先开枪，他们才能击毙枪手？这到底是特朗普命大，还是什么情况呢？#美国大选# http://t.cn/A6n64QQ6 ,,无,无,无,2024-11-02 13:19,iPhone 15 Pro Max,78,115,12
OEnVoCkft,#美特勤局公布特朗普遇刺调查摘要# 9月20日美国特情局不就公布过吗？跟这一次公布的差不多，就是有部分特情局员工玩忽职守，导致的特大失败。据说枪击发生前几小时，枪手父母就报警了，现场也有人发现枪手后报警了，特情局也先确认并锁定了目标，还是等枪手开枪之后，特情局再将枪手击毙…这到底是特朗普命大，还是什么情况呢？#美国大选# http://t.cn/A6n64xZX ,,无,无,无,2024-11-02 13:12,iPhone 15 Pro Max,82,111,10
OEntQFEkt,#哈里斯和特朗普谁能做得更不坏# 先看下面一段视频，奥巴马10月22日在威斯康星州为哈里斯拉票，他说特朗普为了筹款又是卖鞋又是卖手表，令人费解。特朗普号称对中国很强硬，但是一到赚钱的时候就忘了。就冲奥巴马说的这个，我觉得还是让特朗普去干总统吧。特朗普是真小人，哈里斯是伪君子，真小人好对付一点啊。#美国大选# http://t.cn/A6n62UaM ,,无,无,无,2024-11-02 12:04,iPhone 15 Pro Max,301,129,31
OEne63E3B,#特朗普和哈里斯决战摇摆州# 现在去威斯康星州密尔沃基县对决了？难道传说美国最重要的摇摆州宾夕法尼亚真的被哈里斯拿下了？美国大选历来是得宾州者得天下，懂王特朗普大势已去？美国历史上，宾州的选举结果与最终总统当选人高度一致，只有极少数例外，赢得宾夕法尼亚州的候选人有超过90%的机会最终拿下白宫。特朗普会逆风翻盘吗？#美国大选# http://t.cn/A6n6zN9O ,,无,无,无,2024-11-02 11:26,iPhone 15 Pro Max,87,115,10
OEn4l4EPY,#零基础看懂美国大选# 如何零基础看懂美国大选？你可以从以下几个方面入手：1、美国政治制度：美国实行两党制，总统选举是政党选举与公民选举交融结合进行的。美国总统选举实际上是决定由哪个政党执掌政权，成为新的执政党，这是美国两党实现轮流执政的一种方式。美国的总统选举主要是由民主党和共和党运作和控制的。2、选举制度起源：美国的选举制度起源于宪法的制定，选举是民主原则的重要体现。从1788年首位总统乔治·华盛顿当选开始，到今天的选举，历史上经历了多次变革。3、选举流程：美国大选分为两个主要环节：初选和普选。在初选中，各州的政党会选出代表，参加全国大会决定最终候选人。普选则是在全国范围内进行，选民通过投票直接选出总统。4、选举人团制度：选民在投票时并不是直接选择总统，而是投票给代表选举人团的候选人。根据各州的选举人名额，候选人必须在全国范围内赢得绝对多数的选举人票（538票中至少270票），才能当选总统。这一制度在历史上曾多次引发争议。5、大选规则与流程：美国总统选举实行“选举人团”和“赢者通吃”规则，包括党内预选（1-6月）、党内提名（7-8月）、总统辩论（9-10月）、全民投票（11/5）、选举人团投票（12/17）共5个环节，选举结果通常在11/5全民投票的次日可确定。6、国会选举：美国众议院有435名议员，每个州的众议员数量根据人口确定，任期为2年；参议院有100名议员，50个州各2名，与人口基数无关，任期为6年。美国国会每两年选举一次，众议院将全部换选，参议院则有三分之一换选。7、关键问题：了解大选规则与流程、主要候选人背景及政策主张、当前民调支持率表现、特朗普是否会被取消竞选资格、是否可能出现争议性结果、对股票市场影响等关键问题。通过以上几个方面的了解，你可以对美国大选有一个基本的认识和理解。#美国大选# http://t.cn/A6n6vjw2 ,,无,无,无,2024-11-02 11:02,iPhone 15 Pro Max,115,131,16
OEmtuqsL7,#美大选前夕多家美商户加固门面防骚乱# 常规操作！看下面视频，是2020年11月3日发布的，今天是2024年11月2日，刚好4年，又是美国大选前夕，等选举结果出来后，总会有一方不服的，到时候又免不了骚乱，有人乘机冲到店里零元购了。现在商家们都有经验了，每4年加固一次门面。#美国大选# http://t.cn/A6nigkEO ,,无,无,无,2024-11-02 09:31,iPhone 15 Pro Max,90,114,10
OElPWCYQt,#黑寡妇召集复联支持哈里斯# 特朗普之前接受采访的时候说过：如果我当选，绝对没有问题公开萝莉岛档案。有很多大人物都去过，很幸运，我不是其中一位。而根据之前庭审档案，有好几位漫威超级英雄的扮演者在名单里，所以这次复仇者联盟集结不是为了拯救世界，是想合力阻止特朗普？你认为他们会成功吗？#美国大选# http://t.cn/A6ni34fK ,,无,无,无,2024-11-02 07:53,iPhone 15 Pro Max,305,162,24
OElJSEmPw,#姐姐追凶26年开庭前抱父亲遗像痛哭# 这个姐姐太不容易了，前半生好苦，希望余生都是甜。少数网友也不要质疑警察叔叔了，92年的时候侦查技术有限，不像现在到处是监控，有各种专业设备，那时候如果因为证据不足还把人判了毙了，有可能出现冤假错案。所幸姐姐26年的坚持，迎来了好结果，这次判凶手死刑总没问题吧？#为亡弟追凶案# http://t.cn/A6niu9KA ,,无,无,无,2024-11-02 07:38,iPhone 15 Pro Max,95,109,8
OElEk2tNL,#特朗普称我们几乎炸了整个中东但是一场空# 特朗普是真小人，哈里斯是伪君子，谁当选都会我们坏处小一些？上次哈马斯领导人辛瓦尔被以色列打死，美国拜登政府说：我们只是提供了情报支持，但是我们没有参与。世界上几乎所有的战争，背后都有美国的身影，但是美国始终不承认自己参与了，拜登和哈里斯就是这样的伪君子。而特朗普不一样，他是真小人，他就直接说：我们几乎渣了整个中东，却没有捞到任何好处。他承认是美国主导并参与的。真小人和伪君子，总有一人会当选，对我们都有坏处，就看哪个坏处相对小一些吧。#美国大选# http://t.cn/A6nimeVr ,,无,无,无,2024-11-02 07:25,iPhone 15 Pro Max,84,108,7
OEhjJCi3W,#救护车司机被举报勾结医生贩卖婴儿# 我最近看过几个电影和电视剧，有的黑社会团体里面都有规矩不能涉毒，除了涉毒会害人，最主要的是都知道涉毒抓到基本就是死。而贩卖婴儿、拐卖儿童到现在还屡禁不止，可能都觉得违法成本不够高吧，要是他们知道打婴儿、儿童的主意，跟贩毒一样，抓到就是死，我估计敢碰的人会少很多吧？#贩卖婴儿# http://t.cn/A6niwKky ,,无,无,无,2024-11-01 20:23,iPhone 15 Pro Max,81,112,12
OEh8d8vLn,#院方回应120司机参与贩卖女婴# 也难怪网友怼你医院了，一出事不是外聘就是临时工，医院正式员工不存在参与介绍、贩卖婴儿的问题，还没等警方调查完，就这么急跟贩卖婴儿撇清关系？就算司机不只是跑腿的，司机是主谋，他可以把婴儿偷走，但是没有医院工作人员参与，他能在你们医院伪造病历，办到出生医学证明？希望参与人员都能受到严惩，坐等警方调查通报吧。#贩卖婴儿# 原图 ,,https://wx4.sinaimg.cn/large/9eaac76dgy1hv6za5w7oij20zu25onm8.jpg,无,无,2024-11-01 19:55,iPhone 15 Pro Max,74,123,13
OEgLArqph,#詹姆斯表态将投票支持哈里斯# 看下面的视频，之前马斯克接受采访的时候就说过，部分亿万富翁因害怕萝莉岛名单被公开，而支持哈里斯。好像那个名单里没有詹姆斯，倒是有钢铁侠小罗伯特唐尼，漫威的超级英雄演员有好几个，但是吹牛老爹的名单里有詹姆斯，这是差不多性质的吧？#美国大选##黑寡妇召集复联支持哈里斯# http://t.cn/A6nJsd30 ,,无,无,无,2024-11-01 18:59,iPhone 15 Pro Max,90,115,14
OEgHhrH83,#网传河南一120司机参与贩卖女婴# 看了记者联系该医院，医院说120司机是外聘的，医院正式员工不存在参与介绍、贩卖婴儿的问题。说司机是外聘的我相信，他也就是个跑腿的，是这条犯罪链条里的一环。如果没有医院的正式员工参与，如何伪造病历，发放出生医学证明呢？上官正义这个博主去年就举报过几家医院了，之前还有暗访视频为证，发放出生医学证明就是医院内部人员干的，这次不管有没有证据，我们等警方调查结果吧。#贩卖婴儿# http://t.cn/A6nJsAln ,,无,无,无,2024-11-01 18:48,iPhone 15 Pro Max,83,110,13
OEgxwzjcM,#官方通报120司机与产科医生涉嫌贩婴# 细思极恐！从医院贩卖婴儿，居然有一套完整产业链！从2011年到2022年，跨度13年，至少5名女婴直接从医院被转介到其他家庭，目前已经有4名涉案人员被刑拘。此事件不仅涉及人口贩卖，还涉及伪造病历和非法发放出生医学证明，警方已经介入调查，我们等调查通报吧。#贩卖婴儿# http://t.cn/A6nJktFk ,,无,无,无,2024-11-01 18:24,iPhone 15 Pro Max,73,112,15
OEg2bxIYm,#台风康妮逐渐远离浙江沿海# 再见了，台风康妮！有怒气有火气就往小日子过的不错的那个地方去吧，不要再来我国了。据中央气象台，台风“康妮”从浙江温岭近岸擦过（极限擦过），不会登陆浙江，下午将逐渐远离浙江沿海。未来它将向东北方向移动，逐渐加速向日本九州岛附近靠近，远离华东沿海。#台风康妮# http://t.cn/A6nJnv61 ,,无,无,无,2024-11-01 17:07,iPhone 15 Pro Max,77,109,13
OEfSf1kvF,#上海学生因强降雨延误到校不算迟到# 今天上海下的雨不算大，至少算不上强降雨吧，看来上海教委研判是正确的，可能他们认为不会有太大的风雨，所以没有通知停课。但是有些路面还是有积水，我看到有些网友鞋子全部打湿了，如果去了公司或者学校，没有鞋子换，这个天气很容易感冒吧？#台风康妮# http://t.cn/A6nJ8Vrm ,,无,无,无,2024-11-01 16:42,iPhone 15 Pro Max,82,112,8
OEfPega2y,#台风康妮登陆浙江无望# 难怪这么多网友骂小编，这个话题词确实不合适啊，无望？难道是有人希望台风康妮来？据中央气象台，台风康妮从浙江温岭近岸擦过（极限擦过），下午将逐渐远离浙江沿海。未来它将向东北方向移动，逐渐加速向日本九州岛附近靠近。看到逐渐加速向日本靠近，这个是哪位网友许愿显灵了吧？#台风康妮# http://t.cn/A6nJQD0i ,,无,无,无,2024-11-01 16:35,iPhone 15 Pro Max,78,115,10
OEeSl3BJ8,#台风康妮逼近温岭金沙滩掀起巨浪# 据专家说，10月底到11月初，台风登陆我国东南沿海的情况比较少见，与历史同期相比，台风康妮给华东沿海带来的强降雨也是比较罕见的。合着这罕见的事都被我们这一代人遇着了，要么就是几十年以来最强台风，要么就是几十年以来11月最强降雨…大家出门还是注意安全吧。#台风康妮# http://t.cn/A6nJiMKZ ,,无,无,无,2024-11-01 14:10,iPhone 15 Pro Max,83,112,11
OEeOmzQiK,#美民调称哈里斯以1%优势领先特朗普# 8000多人参与的民调没有太大参考意义，还得是看宾夕法尼亚州！美国大选历来是得宾州者得天下。美国历史上，宾州的选举结果与最终总统当选人高度一致，只有极少数例外，赢得宾夕法尼亚州的候选人有超过90%的机会最终拿下白宫。不知道这次宾夕法尼亚州是被特朗普还是哈里斯拿下了。#美国大选# http://t.cn/A6nJMhpB ,,无,无,无,2024-11-01 14:00,iPhone 15 Pro Max,86,104,13
OEeqI2fwI,#台风康妮登陆台东客机在强风中摇晃# 肉眼可见飞机的摇晃，看了采访视频，飞机上很多小孩都在哭，还有人被晃吐了，幸好是有惊无险。以后出门不管是什么交通工具，还是要先关注天气预报啊。10月31日，超强台风康妮在中国台湾台东成功镇登陆，一架从日本东京抵达松山机场的客机在强风中摇晃3分钟后惊险降落。#台风康妮# http://t.cn/A6nJc0my ,,无,无,无,2024-11-01 13:02,iPhone 15 Pro Max,77,112,8
OEecIvtuG,#美国大选追踪# 11月5日就要到了，现在美国大选投票也是怪事连连。有投票箱起火的，有直接丢失一箱选票被路人捡到的，还有投票机故障，工作人员让选民把票放盒子里可以先走，等工作人员手动录入的。下面这个就更离谱，有选民想投票给特朗普，怎么点特朗普都没用，后来多点了几次，自动投给哈里斯了…这到哪里说理去？现在是不是有点理解几年前，特朗普支持者暴力闯入美国国会大厦了？今年会不会历史重演？#美国大选# http://t.cn/A6nJ5J8r ,,无,无,无,2024-11-01 12:27,iPhone 15 Pro Max,83,110,13
OEdDTiDhs,#美民调称哈里斯以1%优势领先特朗普# 8000多人参与的民调，说明不了什么，之前马斯克还在他的社交媒体X网页上发布了投票，超过100万用户参加，特朗普是78.7%，哈里斯只有21.3%呢，那不是特朗普大胜？小范围的民调，跟网上投票没有多大参考价值，最后还是得看美国大选的选票，选民们投给了谁。#美国大选# http://t.cn/A6nJAYt4 ,,无,无,无,2024-11-01 11:02,iPhone 15 Pro Max,91,110,10
OEdhay7tD,#哈里斯以1%微弱优势领先特朗普# 民调样本太小，3亿多人口的国家，只有不到8000多人参与了调查，说明不了什么问题，我认为还是懂王有优势。在最新的民意调查中，美国副总统、民主党总统候选人哈里斯以49%对48%的支持率，仅以1%的微弱优势领先于美国前总统、共和党总统候选人特朗普。这一数据反映了选民的不确定性，因为有10%的选民可能会在大选之前改变想法。在关键摇摆州，哈里斯的支持率同样以微弱优势领先，这一变化与一周前特朗普领先的情况形成鲜明对比。值得注意的是，选民的选择很大程度上取决于候选人在关键问题上的表现，而在这些问题上，两位候选人均未能说服足够多的选民。此外，哈里斯在堕胎和生殖权利问题上更受信任，而特朗普在移民问题、经济和外交政策上更受青睐。这场激烈的竞争预示着大选结果的不确定性，选民的最终决定将对美国的未来产生深远影响。#美国大选# http://t.cn/A6nJzwVW ,,无,无,无,2024-11-01 10:06,iPhone 15 Pro Max,77,104,26
OEcZfk8kh,#台风康妮今天或在浙江沿海登陆# 看昨晚和今天上午视频，台风康妮还没登陆，在浙江海岸就已经掀起滔天巨浪，康妮威力大，当地朋友们要注意安全啊！台风康妮预计将于今日下午在浙江温岭附近沿海登陆，强度可能达到热带风暴级。受其影响，杭州湾、江苏沿海、上海沿海、浙江沿海、福建中北部沿海及台湾岛北部和东部沿海地区将遭遇6-8级大风，阵风可达9-10级。同时，江苏东南部、上海北部和东南部、浙江东北部等地局地将有大暴雨，降水量与历史同期相比具有极端性。请当地朋友们提高警惕，减少不必要的外出，做好防风防雨措施，确保人身和财产安全。#台风康妮# http://t.cn/A6nJPNGX ,,无,无,无,2024-11-01 09:21,iPhone 15 Pro Max,98,111,12
OEcrY63PX,#上海暴雨# 气象预测本次台风康妮会给上海带来大暴雨，网上也看到很多上海暴雨的视频，不过我也看到了下面这个视频，是上海闵行区一个网友，在一个小时前拍摄上传的，说上海闵行区昨晚到今天早上都只下了小雨，并没有暴雨。上海很大，是哪个区正在下暴雨呢？有上海的朋友出来说说吗？当然，都没有暴雨就更好了。#台风康妮##上海台风# http://t.cn/A6nxey4I ,,无,无,无,2024-11-01 08:00,iPhone 15 Pro Max,88,108,14
OEccN4bFB,#上海或将迎1981年来11月最大降雨# 还好这里面加了一个定语，是1981年来【11月】最大降雨，不是全年最大降雨，不过这降雨量也不得了啊。我记得上次台风贝碧嘉来的时候，说是75年来登陆上海最强的台风，那两天也狂风暴雨。今天周五还要上学上班，上海的朋友们要注意安全啊，如果风雨特别大，能请假就请一天吧，再过一两天，台风康妮过去了就好了，大家都要平平安安的。#台风康妮# http://t.cn/A6nxdcOg ,,无,无,无,2024-11-01 07:22,iPhone 15 Pro Max,95,111,11
OE8mcCuv1,#姚明离任# 姚明还是有担当的！他在任期间男篮成绩不行，甚至陷入至暗时刻，他肯定是有责任的，但责任也不可能是他一个人的。我认为没有合适的领军人物，改革又难等很多因素导致的。现在姚明离任了，是不是可以换个思路？以他的号召力，找一些赞助商，资助一些有天赋的孩子，从小学或者划个年龄段比如10岁开始，就去欧洲或者美国训练，也建设梯队，这样姚明可以一手打造出一支队伍为国效力，这样会不会比国内训练的有希望一些？#姚明不再担任篮协主席#  http://t.cn/A6nx62Qt ,,无,无,无,2024-10-31 21:34,iPhone 15 Pro Max,85,113,12
OE6lQDKoF,#特朗普哈里斯背后的金元之争# 有钱不一定能当美国总统，但是没钱是一定当不了总统的！现在特朗普和哈里斯两个候选人身后都有大量的亿万富豪在支持，两人都有不能输的理由，也都输不起，就连他们的有些支持者都几乎水火不容了，下面视频就直接干起来了。看来美国大选之后，不管谁输了，真的会造成混乱。#美国大选# http://t.cn/A6nMB36P ,,无,无,无,2024-10-31 16:28,iPhone 15 Pro Max,97,120,16
OE67gCvaY,#律师解读青岛代孕医师为何不追刑责# 看到律师解读就明白了，现在通报的是卫健委，他们只能对医护人员进行行政处罚，但是不代表行政处罚就结束了，公安那边已经立案了，后面应该是要看这5名医护人员涉案有多深，再依法追究刑责。代孕是违法的，可能全国还有其它代孕公司的老板、参与代孕的医护人员在看着这个案子，如果不严惩，别人是不会停下来的，所以必须严惩！#青岛代孕通报# http://t.cn/A6nM3s8e ,,无,无,无,2024-10-31 15:52,iPhone 15 Pro Max,92,114,8
OE55C8Kk0,#成都回应女子代孕怀上后遭机构拉黑# 虽然同情这个代孕女子小娟，但是她参与代孕，已经涉嫌违法犯罪了，当然更要严惩代孕这一链条的其他参与人员。如果说小娟是情有可原，那其他人是罪不可恕。因为在我国，代孕是被法律明令禁止的行为。非法代孕不仅涉及伦理道德问题，更带来一系列法律风险和社会问题。首先，代孕行为违背了社会伦理道德及公序良俗，任何形式的代孕协议都不具备法律效力，一旦发生纠纷，当事人的权益难以得到法律保护。其次，非法代孕可能导致欺诈、抚养权争议、继承权争议等违法犯罪行为，严重扰乱社会秩序。此外，代孕母亲和代孕出生的孩子的合法权益也难以得到保障，他们的健康、安全和未来都面临着巨大风险。因此，对于非法代孕行为，我们应坚决抵制，并支持法律的严格执行，以保护每个人的合法权益，维护社会的公平正义。同时，也呼吁社会提供更多合法、安全的生育辅助途径，以满足不孕不育家庭的需求。#青岛代孕通报# http://t.cn/A6nMaWS9 ,,无,无,无,2024-10-31 13:15,iPhone 15 Pro Max,81,109,12
OE4ILqDZ9,#台风康妮# 不知不觉就21号台风康妮了，我印象比较深的还是11号台风摩羯，13号台风贝碧嘉，14号台风普拉桑呢，希望大家注意安全哦！今年第21号超强台风康妮预计将于今日中午前后在我国台湾岛东部沿海登陆，随后，台风康妮将穿过台湾岛，进入台湾海峡，并可能在向东北方向移动过程中登陆福建和浙江沿海。受台风康妮的影响，台湾、福建、浙江、上海、江苏等地将迎来强风雨天气，部分地区降雨强度或为同期少见。特别提醒，上海今明两日将有大暴雨，可能成为1981年以来11月最大降水过程。 http://t.cn/A6nMJpvd ,,无,无,无,2024-10-31 12:19,iPhone 15 Pro Max,83,113,13
OE3L9oEOb,#特朗普发短信管我要10块钱# 想到一个诈骗的段子，有人收到短信：我，秦始皇，其实我还没死，我在xx有100吨黄金，我现在需要2000元打开宝库，我的账号是xxxxxxxxx。事成之后，分你1吨黄金。特朗普现在是：我，特朗普，借我10元，助我回白宫当了总统，还你15元！#美国大选# http://t.cn/A6nMhiio ,,无,无,无,2024-10-31 09:52,iPhone 15 Pro Max,92,112,18
OE3DQDB9x,#失孤原型案将迎最终章# 二审维持了原判，也就是呼富吉死缓，唐立霞无期，这是终审判决，两个人贩子不能再上诉了。除非是再有其它证据，证明这两人手上还有其它案子，才可以跟余华英的案子一样，发回重审，再加刑。所以，我认为要想人贩子能主动把他所有拐卖的孩子都交代出来，只有一个可能，就是一审直接判死刑，死刑已经到顶了，他才有可能为了求生或者拖延时间，后面再交代其他孩子的下落。#失孤原型案# http://t.cn/A6nMPze6 ,,无,无,无,2024-10-31 09:34,iPhone 15 Pro Max,83,111,12
OE2T1f1TV,#美国大选选举结果可能延迟出炉# 票数接近，就要统计完才知道谁当选。到底是哈里斯创造历史，成为美国第一位女总统，还是特朗普王者归来，再次入主白宫？如果选情一边倒，胜者或许能在选举日次日揭晓。但若民调胶着，如同上届选举，可能需要数日才能尘埃落定。上届选举，宾夕法尼亚州的计票结果直到四天后的11月7日才完全出炉，拜登才正式宣布胜选。特朗普这次的呼声很高啊，这算不算半场开香槟？#美国大选# http://t.cn/A6nIdxd9 ,,无,无,无,2024-10-31 07:39,iPhone 15 Pro Max,101,115,13
OE2QUrp1C,#美大选结果可能要花上几天才能揭晓# 到底是哈里斯创造历史，成为美国第一位女总统，还是特朗普王者归来，再次入主白宫？美国大选投票即将在11月5日截止，这一天，亿万选民将投下神圣一票，决定未来四年的美国政局。由于美国横跨多个时区，各州投票结束时间不一，导致计票结果出炉时间也不尽相同。东部州可能早早揭晓结果，而西部州还在紧张投票中。关键摇摆州的选情，尤为引人关注。亚利桑那、内华达、宾夕法尼亚等七个州，将成为决定选举结果的关键。如果选情一边倒，胜者或许能在选举日次日揭晓。但若民调胶着，如同上届选举，可能需要数日才能尘埃落定。上届选举，宾夕法尼亚州的计票结果直到四天后的11月7日才完全出炉，拜登才正式宣布胜选。特朗普貌似稳操胜券了，又跳起了搓澡舞…#美国大选# http://t.cn/A6nIdwrU ,,无,无,无,2024-10-31 07:33,iPhone 15 Pro Max,274,120,40
OE2Mg3z8X,#神十九过境北京璀璨画面# 古有余音绕梁，三日不绝，今有神十九发射，举国共庆！10月30日，凌晨4时35分，神舟十九号载人飞船过境北京，这一壮观景象被北京的摄影爱好者在门头沟区定都阁旁成功捕捉。他们记录下了神舟十九号载人飞船与火箭成功分离的瞬间，这一历史性的画面不仅让在场的人感到震撼，也让看到视频的我觉得太美了。神舟十九号载人飞船于北京时间10月30日04时27分成功发射升空，搭载着三名航天员蔡旭哲、宋令东和王浩泽，执行此次载人飞行任务。这次发射是中国航天事业的新里程碑，展示了中国航天技术的强大实力。当神舟十九号过境北京时，整个天空仿佛被点亮，飞船的轨迹在夜空中清晰可见，成为夜空中最耀眼的明星。#神十九发射# http://t.cn/A6nIrNGx ,,无,无,无,2024-10-31 07:22,iPhone 15 Pro Max,89,107,8
ODYrl5cw9,#杜小华说郭刚堂非常有格局# 其实前一个案子的人贩子余华英主动交代的概率，都比这个案子的人贩子呼富吉、唐立霞要高。因为余华英已经判死刑了，她现在主动交代，如果核实是真的话，又可能要发回重申，每次重申一审二审一套流程下来，她又能续命一年。而呼富吉、唐立霞判的是死缓和无期，如果他们再主动交代的话，拐卖的儿童数量多了，即使原告郭刚堂能谅解他们，也不一定能减刑，说不定发回重申还判成死刑立即执行了，呼富吉、唐立霞是不可能再主动交代的。所以，要想人贩子能主动把他所有拐卖的孩子都交代出来，只有一个可能，就是一审直接判死刑，他才有可能为了拖延时间，后面再交代其他孩子的下落。#失孤原型案# http://t.cn/A6nIbFRr ,,无,无,无,2024-10-30 20:19,iPhone 15 Pro Max,84,119,16
ODXty9pMm,#美国大选结果何时出炉# 美国大选投票是截止到11月5日，后面统计票数需要一定时间，具体多少天就不知道了。目前来看，特朗普是领先哈里斯的。我看到有赌盘赔率都出来了，特朗普是8/15，哈里斯是11/8，也就是你买特朗普当选，买15元的，它赔你8元。你买哈里斯当选，买8元的，它赔你11元。看赔率，赌场是看好特朗普当选的。#美国大选# http://t.cn/A6nI7OSc ,,无,无,无,2024-10-30 17:52,iPhone 15 Pro Max,123,125,18
ODX8yiAUK,#郭刚堂回应买卖同罪# 没有买就没有卖，没有买就没有偷，买是拐卖儿童案件链条的源头，确实应该买卖同罪！最近几个拐卖儿童案，都是判人贩子死刑、死缓和无期的，就没看到有买孩子的被判刑。严惩人贩子，同时也要严惩买孩子的人！支持买卖同罪，只有别人不敢买孩子了，没有买家了，自然也就没人去偷孩子，去卖孩子。#失孤原型案# http://t.cn/A6nfnKvR ,,无,无,无,2024-10-30 17:00,iPhone 15 Pro Max,82,111,9
ODVV4cU9Z,#特朗普发短信管我要10块钱# 美国大选想胜出，有钱不一定行，但是没钱是一定不行的！特朗普除了发短信让大家捐10块钱，之前在竞选演讲上，也曾多次请求大家给他捐款，5块10块不嫌少，一百两百不嫌多。论整活，还得是懂王啊！感觉就像有人跟你说：我，特朗普，借我10块钱，助我回白宫当了总统，还你12块。#美国大选# http://t.cn/A6nftUXf ,,无,无,无,2024-10-30 13:54,iPhone 15 Pro Max,307,136,29
ODVBDrjAm,#神十九与空间站完成对接# 为中国航天点赞，为每一位航天英雄点赞！神舟十九号载人飞船成功对接中国空间站，这一刻，我们再次见证了中国航天的辉煌成就。在这次任务中，不仅有经验丰富的蔡旭哲作为指令长，还有两位“90后”航天员宋令东和王浩泽，他们是中国航天新生力量的代表，也是中国航天事业的青春活力。王浩泽作为我国首位女性航天飞行工程师，她的参与更是标志着中国航天员队伍的多元化和包容性。这次对接不仅意味着技术上的成功，更是中国航天精神的传承与发扬。再次为中国航天点赞！#神十九发射# http://t.cn/A6nfbqqH ,,无,无,无,2024-10-30 13:07,iPhone 15 Pro Max,93,115,19
ODVsaqwcV,#美大选工作人员丢失一箱选票被捡走# 美国大选就差最后一哆嗦了，开始阴招频出？离美国大选的11月5日不到一周时间了，进入了最后冲刺阶段，特朗普与哈里斯以及背后某些支持者都知道，如果败选下场可能会很不好，现在该拉的选票已经拉了，就开始使阴招了。先是投票机器出现异常，选的特朗普，打印出来的结果是哈里斯。再是投票机故障，工作人员让选民把票放在盒子里，等工作人员手动录入。接着更是有几个投票箱起火了，初步调查是人为纵火。现在又直接丢失一箱选票，被市民捡走，说没有损坏，不影响结果。关键是这些视频也不知道是谁干的，就是被抓到要么说工作失误，要么还可以诬陷对方…#美国大选# http://t.cn/A6nfynkA ,,无,无,无,2024-10-30 12:43,iPhone 15 Pro Max,83,114,10
ODVlM1rn4,#为什么长焦越来越受年轻人欢迎# 长焦镜头的魅力在于它能将人物与环境完美融合，让每个瞬间都变得深邃而有故事，人物仿佛从画面中走出，带着满满的情绪和氛围。空间压缩感让背景与主体和谐共存，无需复杂的构图技巧，也能轻松拍出专业级别的人像大片。无论是秋日的落叶还是温暖的阳光，长焦镜头都能完美捕捉，让你的每张照片都充满故事感。这就是长焦的魅力，让每个小白都能成为故事的讲述者，随手一拍，就是一张氛围感十足的大片。 [组图共3张] 原图 ,,"https://ww1.sinaimg.cn/large/9eaac76dgy1hv4b7u1c1rj20j40nswqn.jpg,https://ww1.sinaimg.cn/large/9eaac76dgy1hv4b9cwrytj20hg0kpdu2.jpg,https://ww4.sinaimg.cn/large/9eaac76dgy1hv4bak8sn0j20m70l2qhh.jpg",无,无,2024-10-30 12:28,微博网页版,54,23,40
ODVhcDELs,#哈里斯连续三天演讲被抗议# 哈里斯在演讲水平和应变能力上，比特朗普差的不是一点两点。她有被抗议者打断演讲后，尴尬的提前终止演讲的经历；她有提词器坏了以后，一直重复32天，不知道接下来说什么的尴尬经历。确实有点像马斯克说的，哈里斯就是一个傀儡，背后有人教她怎么说怎么做。就跟《古惑仔》里面的生番一样，他跟山鸡争屯门老大，在台上说什么，都是东兴耀阳在耳机里教他的。到底是特朗普再当总统，还是美国迎来第一位女总统？#美国大选# http://t.cn/A6nfAgid ,,无,无,无,2024-10-30 12:16,iPhone 15 Pro Max,105,112,12
